Date,SPY,INVH,APRN,ATUS,GOOS,LOMA,QD,ROKU,SNAP,SOGO
4/20/2021,412.17,33.98,5.5,34.66,39.380001,5.77,1.75,354.850006,58.490002,8.43
4/21/2021,416.07,33.849998,5.65,35.380001,41.25,5.91,1.84,356.619995,58.299999,8.44
4/22/2021,412.27,33.830002,5.86,35.450001,41.18,5.81,1.91,350.059998,57.049999,8.46
4/23/2021,416.74,33.939999,6.29,35.139999,42.389999,5.95,1.91,356.869995,61.299999,8.51
4/26/2021,417.61,33.849998,6.28,35.130001,42.360001,5.95,2.07,368.630005,60.02,8.5
4/27/2021,417.52,33.91,6.05,35.299999,42.369999,5.98,2.04,360.649994,60.509998,8.49
4/28/2021,417.40,34.150002,6.14,35.119999,42.630001,5.98,2.14,357.73999,62.040001,8.45
4/29/2021,420.06,34.720001,5.92,36.389999,42.880001,5.95,2.01,356.700012,62.279999,8.48
4/30/2021,417.30,35.060001,5.93,36.310001,42.27,5.85,2.05,342.970001,61.82,8.45
5/3/2021,418.20,34.740002,6.02,36.349998,42.540001,5.82,2.02,335.309998,59.169998,8.45
5/4/2021,415.62,34.860001,5.9,36.099998,41.970001,5.82,2.06,319.589996,55.779999,8.46
5/5/2021,415.75,34.279999,5.91,36.130001,42,5.8,1.95,304.170013,54.07,8.46
5/6/2021,419.07,34.919998,5.01,36.25,40.66,5.78,1.9,284.179993,52.59,8.46
5/7/2021,422.12,35.029999,4.65,37.139999,43.240002,5.91,1.97,317,54.700001,8.46
5/10/2021,417.94,35.169998,4.48,37.599998,43.439999,5.85,1.84,301.410004,52.139999,8.43
5/11/2021,414.21,35.080002,4.59,37.48,42.470001,5.91,1.92,314.119995,53.290001,8.4
5/12/2021,405.41,34.25,4.19,36.709999,41.490002,5.91,1.86,308.029999,51.560001,8.36
5/13/2021,410.28,34.66,4.08,36.830002,37.799999,5.92,1.8,309.600006,50.959999,8.28
5/14/2021,416.58,35.110001,4.32,37.830002,38.200001,6.2,1.89,315.950012,52.990002,8.24
5/17/2021,415.52,35.169998,4.42,36.959999,38.810001,6.59,1.95,312.429993,53.91,8.28
5/18/2021,411.94,35.060001,4.64,36.41,38.599998,6.47,2.05,325.529999,53.360001,8.31
5/19/2021,410.86,34.959999,4.56,36.349998,37.799999,6.54,2.01,320.839996,53.91,8.29
5/20/2021,415.28,35.599998,4.6,36.860001,39.32,6.65,2.12,335.980011,57.07,8.37
5/21/2021,414.94,35.34,4.85,36.93,38.68,6.54,2.07,330.649994,56.610001,8.42
5/24/2021,419.17,36.049999,4.6,37.209999,39.060001,6.49,2.02,347.220001,60.119999,8.42
5/25/2021,418.24,36.189999,4.63,36.43,38.48,6.16,2.11,345.700012,59.150002,8.43
5/26/2021,419.07,36.18,4.8,35.650002,39.700001,6.52,2.1,348.98999,60.59,8.46
5/27/2021,419.29,35.889999,4.99,36.18,41.130001,6.39,2.14,349.029999,61.07,8.45
5/28/2021,420.04,36.27,5,36.060001,40.330002,6.65,2.07,346.709991,62.119999,8.43
6/1/2021,419.67,36.560001,4.75,35.610001,40.790001,6.94,2.26,347.709991,63.689999,8.42
6/2/2021,420.33,36.900002,5.6,35.09,40.580002,7,2.29,340.23999,62.790001,8.35
6/3/2021,418.77,36.759998,5.1,33.720001,38.82,6.85,2.14,323.799988,60.599998,8.31
6/4/2021,422.60,36.91,5.13,33.779999,39.119999,7,2.18,327.119995,61,8.35
6/7/2021,422.19,37.450001,5.21,34.150002,39.57,7.17,2.13,341.059998,61.369999,8.35
6/8/2021,422.28,37.389999,5.5,34.310001,40.189999,7.04,2.1,340.130005,60.150002,8.35
6/9/2021,421.65,37.450001,5.62,34.490002,40.509998,7.18,2.1,339.640015,61.77,8.39
6/10/2021,423.61,37.950001,6.03,35.400002,39.849998,7.27,2.1,347.809998,62.630001,8.35
6/11/2021,424.31,37.709999,6.1,34.93,41.459999,7.1,2.11,346.980011,64.089996,8.35
6/14/2021,425.26,37.810001,5.85,34.84,40.610001,7.04,2.44,364.859985,63.57,8.43
6/15/2021,424.48,37.419998,5.53,34.16,39.939999,7.15,2.4,339.880005,62.279999,8.41
6/16/2021,422.11,37.150002,4.34,33.759998,39.18,7.12,2.46,336.670013,60.200001,8.43
6/17/2021,421.97,37.419998,4.25,33.599998,39.119999,6.94,2.58,352.299988,62.290001,8.43
6/18/2021,414.92,36.509998,4.16,33.720001,38.080002,6.82,2.68,368.429993,63.169998,8.41
6/21/2021,420.86,37.529999,4.11,33.91,38.169998,6.74,2.38,382.730011,63.599998,8.36
6/22/2021,423.11,37.389999,4.22,34.150002,40.919998,6.9,2.4,403.5,62.93,8.34
6/23/2021,422.60,37.610001,4.49,33.959999,40.869999,7.01,2.59,421.700012,66.349998,8.37
6/24/2021,425.10,37.540001,4.45,34.310001,42.209999,7.19,2.62,423.579987,67.650002,8.34
6/25/2021,426.61,37.950001,4.52,34.84,43.580002,6.95,2.58,430.940002,67.669998,8.49
6/28/2021,427.47,37.720001,4.65,34.360001,42.330002,6.89,2.54,440.329987,66.220001,8.47
6/29/2021,427.70,37.52,4.39,34.080002,43.57,6.8,2.45,440.480011,67.57,8.47
6/30/2021,428.06,37.290001,4.28,34.139999,43.740002,6.81,2.41,459.25,68.139999,8.53
7/1/2021,430.43,37.540001,4.2,34.57,44.259998,6.62,2.32,435.670013,67.660004,8.54
7/2/2021,433.72,37.869999,4.11,34.630001,43.029999,6.65,2.2,430.320007,68.489998,8.66
7/6/2021,432.93,38.77,4.05,34.029999,42.970001,6.83,2.19,435.179993,69.059998,8.75
7/7/2021,434.46,39,3.89,34.220001,42.220001,6.89,2.13,419.01001,65.129997,8.71
7/8/2021,430.92,39.380001,3.96,34.299999,41.830002,6.85,2.02,420.279999,61.959999,8.7
7/9/2021,435.52,39.900002,4.23,34.799999,42.900002,6.97,2.03,431.609985,65.809998,8.7
7/12/2021,437.08,40.09,4.21,34.990002,42.380001,7.3,2,433.410004,64.790001,8.7
7/13/2021,435.59,39.619999,4.08,33.91,41.720001,7.13,2.03,427.119995,63.950001,8.9
7/14/2021,436.24,39.84,3.84,33.959999,41.16,7.42,2.05,413,62.470001,8.91
7/15/2021,434.75,39.830002,3.82,33.759998,40.34,7.59,2.03,406,60.5,8.9
7/16/2021,431.34,39.970001,3.68,33.630001,39.689999,7.47,1.95,399.98999,59.310001,8.91
7/19/2021,,39.23,4,33.209999,39.220001,7.27,1.97,407.700012,59.580002,8.91
