Date,SPY,NLSN,ARCO,GRPN,HCA,KMI,YNDX,ZNGA
4/27/2016,209.350006,51.560001,4.34,92.199997,81.779999,18.290001,18.530001,2.43
4/28/2016,207.449997,51.779999,4.37,88.599998,81.959999,17.66,19.870001,2.4
4/29/2016,206.330002,52.139999,4.15,72.400002,80.620003,17.76,20.469999,2.38
5/2/2016,207.970001,52.509998,4.39,69.800003,81.209999,17.59,20.68,2.37
5/3/2016,206.160004,51.560001,4.62,67.599998,79.059998,17.26,20.18,2.32
5/4/2016,205.009995,51.330002,4.8,67.599998,79.800003,17.15,19.969999,2.3
5/5/2016,204.970001,50.98,4.67,65.199997,80.610001,17.139999,19.969999,2.55
5/6/2016,205.720001,51.279999,4.64,65.800003,80.900002,16.85,19.879999,2.55
5/9/2016,205.889999,51.700001,4.47,67.400002,80.980003,17.01,19.24,2.54
5/10/2016,208.449997,52.389999,4.7,70.800003,80.93,17.18,19.59,2.53
5/11/2016,206.5,52.040001,4.39,69.199997,80.25,17.059999,19.690001,2.54
5/12/2016,206.559998,52.299999,4.37,68.199997,77.690002,17.030001,19.58,2.55
5/13/2016,204.759995,52.060001,4.29,68,77.919998,17.129999,19.52,2.55
5/16/2016,206.779999,52.34,4.21,68,77.809998,17.219999,19.809999,2.57
5/17/2016,204.850006,51.990002,4.33,67.599998,77.269997,17.67,19.690001,2.62
5/18/2016,204.910004,51.970001,4.47,67.400002,76.580002,17.040001,19.120001,2.52
5/19/2016,204.199997,51.59,4.32,68,76.720001,17.26,18.99,2.54
5/20/2016,205.490005,52.200001,4.4,69,77.120003,17.75,19.219999,2.56
5/23/2016,205.210007,52.220001,4.5,68.199997,76.220001,17.43,19.16,2.57
5/24/2016,207.869995,53.009998,4.58,68.800003,77.559998,17.32,19.48,2.56
5/25/2016,209.279999,52.950001,4.62,68.599998,77.730003,17.84,19.77,2.61
5/26/2016,209.339996,53.360001,4.5,69.599998,77.199997,17.92,19.85,2.61
5/27/2016,210.240005,53.720001,4.44,71,77.360001,17.85,19.91,2.6
5/31/2016,209.839996,53.389999,4.36,70.800003,78.019997,18.08,20.6,2.57
6/1/2016,210.270004,53.59,4.33,70.800003,78.370003,17.959999,20.559999,2.64
6/2/2016,210.910004,53.720001,4.3,71.599998,78.980003,17.959999,20.629999,2.62
6/3/2016,210.279999,53.700001,4.36,70.400002,78.139999,17.99,20.889999,2.61
6/6/2016,211.350006,54.299999,4.46,71.599998,78.669998,18.57,21.459999,2.64
6/7/2016,211.679993,53.900002,4.58,70.599998,79.239998,18.459999,21.93,2.61
6/8/2016,212.369995,54.689999,4.71,69.599998,80.980003,18.120001,23.08,2.61
6/9/2016,212.080002,54.98,4.89,65.199997,81.029999,18.08,23.08,2.62
6/10/2016,210.070007,54.41,4.65,63.799999,79.550003,17.51,21.84,2.65
6/13/2016,208.449997,53.900002,4.48,62.599998,77.949997,17.379999,21.48,2.54
6/14/2016,208.039993,54.349998,4.49,63.200001,78.010002,17.49,21.110001,2.63
6/15/2016,207.75,54.130001,4.73,65,77.809998,17.65,21.18,2.64
6/16/2016,208.369995,53.889999,4.72,65.800003,77.660004,17.6,21.09,2.54
6/17/2016,206.520004,53.41,4.81,65.400002,77.43,18.040001,21.43,2.46
6/20/2016,207.850006,53.599998,4.76,66.199997,78.57,18.1,21.809999,2.57
6/21/2016,208.440002,53.529999,4.82,67,78.75,18.790001,21.540001,2.59
6/22/2016,208.100006,53.470001,4.84,65,79.300003,18.51,21.799999,2.54
6/23/2016,210.809998,53.689999,4.9,67,79.75,18.9,22.08,2.55
6/24/2016,203.240005,51.099998,4.73,62.799999,76.720001,17.99,21.389999,2.43
6/27/2016,199.600006,50.169998,4.59,59.599998,74.43,17.4,19.9,2.32
6/28/2016,203.199997,51.029999,4.55,62.200001,75.93,17.709999,20.93,2.36
6/29/2016,206.660004,51.939999,4.77,64.800003,77.050003,18.530001,21.469999,2.42
6/30/2016,209.479996,51.970001,4.77,65,77.010002,18.719999,21.85,2.49
7/1/2016,209.919998,52.130001,4.85,66,76.660004,18.700001,21.73,2.55
7/5/2016,208.410004,51.66,4.85,65,76.110001,18.290001,21.65,2.65
7/6/2016,209.660004,52.18,4.73,66.400002,76.169998,18.290001,21.559999,2.75
7/7/2016,209.529999,52.25,4.86,66.800003,76.989998,18.4,21.68,2.76
7/8/2016,212.649994,52.869999,4.89,68,78.209999,18.540001,22.08,2.85
7/11/2016,213.399994,53.389999,4.92,69,78.160004,19.219999,22.07,2.78
7/12/2016,214.949997,53.919998,5.06,70,78.400002,19.809999,22.77,2.83
7/13/2016,214.919998,53.77,5.19,68.800003,79.550003,20.209999,22,2.79
7/14/2016,216.119995,54.029999,5.5,71.400002,78.309998,20.9,21.969999,2.84
7/15/2016,215.830002,54.18,5.51,69.800003,78.709999,21.030001,21.43,2.83
7/18/2016,216.410004,54.029999,5.51,77,79.550003,21.76,21.5,2.85
7/19/2016,216.190002,54.380001,5.62,75.800003,79.360001,21.940001,21.049999,2.8
7/20/2016,217.089996,55.09,5.77,76.400002,80.529999,22.09,21.389999,2.79
7/21/2016,216.270004,55.419998,5.8,75,80.629997,20.950001,21.26,2.77
7/22/2016,217.240005,55.810001,5.8,74.400002,80.349998,21.219999,21.23,2.86
7/25/2016,216.649994,55.220001,5.7,76.800003,79.699997,20.860001,21.02,2.83
7/26/2016,216.75,54.189999,5.46,78.199997,79.660004,20.73,21.129999,2.88
7/27/2016,216.520004,54.049999,5.57,75.599998,77.980003,20.25,21.709999,2.89
7/28/2016,216.770004,54.150002,5.51,97.400002,77.879997,20.219999,22.33,2.87
7/29/2016,217.119995,53.860001,5.48,96.400002,77.129997,20.33,21.65,2.87
8/1/2016,216.940002,53.490002,5.44,99.800003,75.519997,19.559999,21.26,2.88
8/2/2016,215.550003,53.200001,5.42,102,75.040001,19.790001,21.139999,2.85
8/3/2016,216.179993,53.349998,5.92,106.599998,75.709999,20.129999,21.049999,2.96
8/4/2016,216.410004,52.959999,5.86,108.599998,75.25,20.120001,21.459999,2.97
8/5/2016,218.179993,52.91,5.74,113.800003,75.839996,20.360001,21.77,2.77
8/8/2016,218.050003,52.91,5.78,117.199997,76.25,20.780001,21.889999,2.82
8/9/2016,218.179993,52.68,5.65,117.199997,76.139999,20.450001,22.389999,2.75
8/10/2016,217.639999,52.869999,5.65,116.199997,76.480003,20.459999,22.360001,2.72
8/11/2016,218.649994,52.759998,5.66,117.800003,77.120003,20.879999,23.24,2.66
8/12/2016,218.460007,52.959999,5.56,114.599998,76.639999,21.07,23.209999,2.65
8/15/2016,219.089996,52.93,5.62,115.599998,77.419998,21.299999,23.41,2.71
8/16/2016,217.960007,52.759998,5.65,113.800003,76.110001,21.780001,23.35,2.68
8/17/2016,218.369995,53.049999,5.64,111.800003,74.019997,21.75,22.870001,2.66
8/18/2016,218.860001,53.150002,5.7,112,74.660004,22.709999,22.77,2.66
8/19/2016,218.539993,53.150002,5.61,110.800003,74.510002,22.280001,22.48,2.67
8/22/2016,218.529999,53.470001,5.51,110.599998,74.790001,21.92,22.129999,2.65
8/23/2016,218.970001,52.889999,5.52,111.199997,74.970001,22.09,22.440001,2.66
8/24/2016,217.850006,52.48,5.5,108.800003,74.019997,21.809999,22.370001,2.62
8/25/2016,217.699997,52.599998,5.44,107.599998,75.019997,21.51,22.139999,2.64
8/26/2016,217.289993,52.490002,5.33,107.599998,74.260002,21.469999,22.139999,2.69
8/29/2016,218.360001,52.669998,5.27,108,74.959999,21.77,22.219999,2.77
8/30/2016,218,53.09,5.01,107.199997,76.120003,21.91,22.110001,2.76
8/31/2016,217.380005,53.279999,4.82,106.599998,75.550003,21.85,22.040001,2.73
9/1/2016,217.389999,52.689999,4.87,107.800003,75.160004,21.610001,22.190001,2.68
9/2/2016,218.369995,52.669998,4.82,107.199997,76.510002,21.92,22.389999,2.72
9/6/2016,219.029999,53.040001,4.96,110.400002,76.150002,22.4,22.059999,2.78
9/7/2016,219.009995,53.369999,5.02,107.599998,78.129997,22.700001,22.01,2.76
9/8/2016,218.509995,52.360001,5.01,106.199997,77.980003,22.690001,21.85,2.85
9/9/2016,213.279999,52,4.82,105.599998,75.940002,22.120001,20.309999,2.73
9/12/2016,216.339996,52.709999,4.79,103.800003,77.050003,22.4,20.83,2.84
9/13/2016,213.229996,51.91,4.67,102.199997,76.160004,21.860001,20.379999,2.86
9/14/2016,213.149994,51.869999,4.63,100.800003,75.129997,21.549999,20.32,2.91
9/15/2016,215.279999,52.52,5.08,103.800003,75.389999,21.559999,20.5,2.92
9/16/2016,213.369995,52.18,5,103.599998,75.290001,21.469999,20.639999,2.91
9/19/2016,213.410004,52.310001,5.08,102.199997,75.849998,21.9,20.77,2.86
9/20/2016,213.419998,52.41,5.41,103.599998,74.949997,21.879999,20.700001,2.81
9/21/2016,215.820007,52.330002,5.36,107.400002,75.440002,22.139999,21.540001,2.87
9/22/2016,217.179993,52.720001,5.55,108.599998,76.379997,22.110001,22.07,2.84
9/23/2016,215.990005,53.330002,5.57,106.400002,76.120003,21.940001,21.57,2.84
9/26/2016,214.240005,53.150002,5.39,103.599998,74.910004,21.780001,21.360001,2.83
9/27/2016,215.570007,53.490002,5.41,106.599998,75.129997,21.83,21.309999,2.88
9/28/2016,216.639999,53.650002,5.45,105.199997,75.43,22.74,21.450001,2.82
9/29/2016,214.679993,53.470001,5.27,102,75.260002,22.76,21.440001,2.81
9/30/2016,216.300003,53.57,5.27,103,75.629997,23.129999,21.049999,2.91
10/3/2016,215.779999,53.650002,5.66,104.599998,74.550003,23.01,21.73,2.86
10/4/2016,214.679993,53.459999,5.93,105.800003,74.5,22.26,21.440001,2.89
10/5/2016,215.630005,53.189999,6.23,106.199997,74.739998,22.379999,21.98,2.97
10/6/2016,215.779999,52.560001,6.19,102.800003,74.599998,22.09,22.129999,2.92
10/7/2016,215.039993,52.360001,6.22,103,74.230003,21.68,22,2.94
10/10/2016,216.160004,52.529999,6.06,103.400002,75.949997,21.42,21.76,3.01
10/11/2016,213.429993,51.75,6.01,101.199997,75.760002,20.82,21.4,2.89
10/12/2016,213.710007,52.049999,6.04,100,76.889999,20.75,20.16,2.94
10/13/2016,213.009995,52.549999,5.99,98,80.290001,20.549999,19.08,2.9
10/14/2016,213.119995,53.529999,6.08,100.199997,80.32,20.360001,18.93,2.85
10/17/2016,212.380005,53.470001,6.3,101.800003,80.389999,20.190001,19.040001,2.78
10/18/2016,213.710007,53.889999,6.2,101.400002,82.019997,20.18,19.74,2.82
10/19/2016,214.279999,54.32,6.3,100.199997,81.830002,20.709999,19.85,2.88
10/20/2016,213.880005,54.049999,6.15,100.400002,82.010002,21.190001,19.700001,2.91
10/21/2016,213.979996,54.599998,6.1,100.400002,81.739998,21.110001,19.5,2.88
10/24/2016,214.889999,54.93,6.45,103.400002,81.720001,21.620001,19.639999,2.94
10/25/2016,214.169998,45.650002,6.3,106.400002,80.959999,21.32,19.620001,2.91
10/26/2016,213.740005,45.779999,6.25,105.199997,78.93,21.49,18.950001,2.82
10/27/2016,213.169998,45.950001,6.15,82,79.309998,20.969999,19.92,2.78
10/28/2016,212.539993,44.66,6.2,81.199997,77.309998,20.43,20.059999,2.82
10/31/2016,212.550003,45.02,6.15,79.800003,76.529999,20.43,19.690001,2.81
11/1/2016,211.009995,45.299999,6,77.599998,75.400002,20.200001,19.52,2.8
11/2/2016,209.740005,44.68,5.85,76.800003,75.099998,19.709999,18.690001,2.74
11/3/2016,208.779999,43.799999,5.95,78.800003,73.410004,19.93,18.5,2.76
11/4/2016,208.550003,43.5,5.92,75.599998,75.330002,19.870001,18.32,2.73
11/7/2016,213.149994,44.650002,6,78.199997,79.620003,20.17,18.65,2.73
11/8/2016,214.110001,44.650002,5.95,79.199997,80.879997,20.41,18.74,2.88
11/9/2016,216.380005,45.130001,5.75,80.400002,72.160004,21.32,20.030001,2.82
11/10/2016,216.919998,44.869999,5.65,81,72.059998,21.530001,19.200001,2.8
11/11/2016,216.419998,44.09,5.45,83,69.580002,20.65,18.709999,2.89
11/14/2016,216.589996,43.07,5.3,80,71.940002,20.969999,17.809999,2.85
11/15/2016,218.279999,43.580002,5.8,80.400002,74,21.83,18.27,2.85
11/16/2016,217.869995,44.630001,5.8,81.800003,73.540001,21.290001,17.610001,2.81
11/17/2016,218.990005,43.720001,5.75,79.199997,74.660004,21.379999,17.959999,2.8
11/18/2016,218.5,42.639999,5.75,78.800003,72.389999,21.67,18.469999,2.8
11/21/2016,220.149994,42.59,5.95,79.599998,72.940002,22.030001,18.6,2.8
11/22/2016,220.580002,42.91,5.75,81,70.089996,21.889999,18.950001,2.79
11/23/2016,220.699997,43.110001,5.65,81,71,21.799999,19.030001,2.85
11/25/2016,221.520004,43.400002,5.6,82.199997,71.389999,21.809999,18.629999,2.88
11/28/2016,220.479996,43.419998,5.8,79.800003,70.440002,21.43,18.48,2.85
11/29/2016,220.910004,43.400002,5.9,79.199997,71.519997,21.4,18.459999,2.87
11/30/2016,220.380005,43.099998,5.9,79.400002,70.889999,22.200001,19.01,2.86
12/1/2016,219.570007,42.110001,6,75,71.199997,21.49,18.610001,2.87
12/2/2016,219.679993,42.07,5.9,75.800003,70.309998,21.360001,18.42,2.86
12/5/2016,221,42.41,5.9,76,70.580002,21.459999,19.219999,2.95
12/6/2016,221.699997,42.400002,5.9,76.400002,71.199997,21.120001,19.24,2.92
12/7/2016,224.600006,43.400002,5.8,79.199997,71.959999,21.290001,19.68,3
12/8/2016,225.149994,41.990002,5.65,77.800003,72.540001,21.200001,19.950001,3.01
12/9/2016,226.509995,42.720001,5.85,77.400002,73.25,21.09,19.860001,2.93
12/12/2016,226.25,42.169998,5.65,75.599998,73.970001,21.280001,20.290001,2.88
12/13/2016,227.759995,42.040001,5.75,75.199997,73.949997,21.34,21.059999,2.81
12/14/2016,225.880005,43.119999,5.85,72.800003,73.07,20.82,20.780001,2.79
12/15/2016,226.809998,42.700001,5.85,71.800003,74.459999,21.02,20.58,2.83
12/16/2016,225.039993,43.139999,5.6,72.400002,74.160004,21.34,20.25,2.76
12/19/2016,225.529999,43.290001,5.46,71.800003,73.5,21.01,19.959999,2.68
12/20/2016,226.399994,43.290001,5.4,72.800003,73.349998,20.77,20.889999,2.69
12/21/2016,225.770004,43.259998,5.5,72.199997,73.519997,21.17,20.290001,2.65
12/22/2016,225.380005,42.77,5.45,70.400002,73.959999,20.99,20.5,2.56
12/23/2016,225.710007,42.75,5.4,70.400002,74.459999,21.129999,20.389999,2.59
12/27/2016,226.270004,42.700001,5.25,72,74.370003,21.139999,20.370001,2.59
12/28/2016,224.399994,42.240002,5.45,70,73.559998,20.73,20.23,2.58
12/29/2016,224.350006,42.099998,5.4,66.599998,73.889999,20.76,20.35,2.6
12/30/2016,223.529999,41.950001,5.4,66.400002,74.019997,20.709999,20.129999,2.57
1/3/2017,225.240005,42.27,5.75,70,74.459999,21.610001,20.43,2.65
1/4/2017,226.580002,42.5,5.7,70.199997,77.129997,21.719999,20.440001,2.69
1/5/2017,226.399994,42.52,5.65,73.199997,76.809998,21.690001,21.879999,2.65
1/6/2017,227.210007,42.509998,5.65,70.599998,76.620003,21.809999,21.84,2.72
1/9/2017,226.460007,42.360001,5.6,70.400002,78.919998,21.639999,21.950001,2.66
1/10/2017,226.460007,41.75,5.7,70.400002,78.269997,21.57,21.57,2.6
1/11/2017,227.100006,41.59,5.7,70,79.309998,21.940001,21.49,2.63
1/12/2017,226.529999,42.009998,5.7,71.400002,79.120003,22.190001,21.309999,2.67
1/13/2017,227.050003,42.360001,5.7,71.599998,79.400002,22.42,21.5,2.64
1/17/2017,226.25,42.369999,5.62,70.800003,80.93,22.549999,21.92,2.63
1/18/2017,226.75,41.889999,5.65,70.199997,79.730003,22.440001,21.959999,2.61
1/19/2017,225.910004,41.450001,5.7,70.199997,78.620003,22.469999,22.030001,2.63
1/20/2017,226.740005,40.950001,5.7,69,79.709999,22.49,21.870001,2.64
1/23/2017,226.149994,40.540001,5.7,69.400002,79.839996,22.139999,22.09,2.6
1/24/2017,227.600006,40.700001,5.65,69.800003,80.330002,22.620001,23.190001,2.55
1/25/2017,229.570007,41,5.65,69.800003,80.57,22.6,23.700001,2.6
1/26/2017,229.330002,40.709999,5.65,68.599998,80.279999,22.42,23.280001,2.57
1/27/2017,228.970001,40.889999,5.75,69,79.519997,22.379999,23.629999,2.57
1/30/2017,227.550003,41.07,5.8,68,79.290001,21.98,23.1,2.6
1/31/2017,227.529999,40.91,5.8,69,80.279999,22.34,23.139999,2.52
2/1/2017,227.619995,41.32,6.05,69.400002,81.959999,22.23,23.360001,2.55
2/2/2017,227.770004,41.650002,6.25,70.400002,82.290001,22.65,23.33,2.54
2/3/2017,229.339996,42.459999,6.5,70,83.800003,22.940001,23.08,2.55
2/6/2017,228.929993,41.990002,6.35,71,82.669998,22.5,23.01,2.54
2/7/2017,228.940002,41.860001,6.4,70,82.589996,22.120001,23.15,2.57
2/8/2017,229.240005,42.060001,6.3,70.800003,83,22.41,23.049999,2.5
2/9/2017,230.600006,43.18,6.35,72.199997,83.639999,22.379999,22.959999,2.52
2/10/2017,231.509995,44.310001,6.25,71.599998,83.629997,22.48,23.120001,2.58
2/13/2017,232.770004,44.98,6.3,71.199997,83.75,22.549999,22.969999,2.63
2/14/2017,233.699997,44.77,6.3,75.599998,83.709999,22.540001,22.690001,2.7
2/15/2017,234.919998,44.810001,6.25,92.800003,84.290001,22.27,23.139999,2.67
2/16/2017,234.720001,44.849998,6.3,92.599998,84.139999,21.790001,24.49,2.63
2/17/2017,235.089996,45.080002,6.4,93.199997,84.629997,21.77,24.66,2.68
2/21/2017,236.490005,45.5,6.3,94.800003,85.739998,21.99,24.34,2.71
2/22/2017,236.279999,44.880001,6.1,90.400002,85.910004,21.51,24.17,2.83
2/23/2017,236.440002,45.209999,6.05,88.400002,86.449997,21.540001,23.74,2.71
2/24/2017,236.740005,45.16,5.95,89.400002,87.07,21.24,23.58,2.7
2/27/2017,237.110001,44.720001,6,89.800003,87.779999,21.4,23.18,2.69
2/28/2017,236.470001,44.360001,6.2,84.599998,87.239998,21.309999,22.5,2.65
3/1/2017,239.779999,45.07,6.2,85.199997,88.040001,21.77,23.35,2.71
3/2/2017,238.270004,45.099998,6.2,82.800003,87.339996,21.85,23.23,2.74
3/3/2017,238.419998,44.77,6.25,80.400002,88.529999,21.75,23.57,2.78
3/6/2017,237.710007,44.400002,6.2,80.800003,87.779999,21.76,23.57,2.75
3/7/2017,237,44.5,6.25,81.400002,86.629997,21.629999,23.49,2.74
3/8/2017,236.559998,44.389999,6.25,82,86.480003,21.290001,23.43,2.74
3/9/2017,236.860001,44.32,6.15,80.800003,86.889999,21.27,22.85,2.75
3/10/2017,237.690002,43.700001,6.3,79.599998,85.75,21.5,23.030001,2.82
3/13/2017,237.809998,43.439999,6.3,79.400002,84.989998,21.51,23.24,2.81
3/14/2017,236.899994,43.639999,6.35,78.599998,83.68,21.040001,22.799999,2.78
3/15/2017,238.949997,44.060001,7.6,80,85.550003,21.66,22.940001,2.84
3/16/2017,238.479996,44.02,7.75,82.400002,84.25,21.559999,23.74,2.84
3/17/2017,237.029999,42.639999,7.35,81.599998,84.589996,21.280001,23.620001,2.8
3/20/2017,236.770004,42.66,7.25,80.599998,83.919998,21.190001,23.48,2.8
3/21/2017,233.729996,41.650002,7.3,78,82.620003,20.940001,22.18,2.76
3/22/2017,234.279999,41.290001,7.4,79.400002,82.540001,20.98,22.42,2.76
3/23/2017,234.029999,41.259998,7.4,79.599998,83.169998,21.15,22.24,2.81
3/24/2017,233.860001,41.279999,7.35,79.800003,86.040001,21.15,22.41,2.8
3/27/2017,233.619995,41.029999,7.45,79,90.489998,21.030001,22.17,2.81
3/28/2017,235.320007,41.34,7.6,79.199997,89.629997,21.42,22.43,2.82
3/29/2017,235.539993,41.119999,7.7,78.599998,89.190002,21.41,22.24,2.83
3/30/2017,236.289993,41.080002,8.15,79.199997,89.25,21.43,22.059999,2.88
3/31/2017,235.740005,41.310001,8.05,78.599998,88.989998,21.74,21.93,2.85
4/3/2017,235.330002,41.869999,7.95,77.800003,89.330002,21.59,22.129999,2.83
4/4/2017,235.479996,41.720001,7.95,75.800003,87.669998,21.639999,22.139999,2.79
4/5/2017,234.779999,41.84,7.9,74.400002,88.470001,21.469999,22.610001,2.78
4/6/2017,235.440002,42,7.8,76,88.720001,21.75,22.9,2.8
4/7/2017,235.199997,41.68,7.75,74.800003,87.900002,21.559999,21.82,2.8
4/10/2017,235.339996,41.48,7.85,75,88.25,21.75,21.67,2.79
4/11/2017,235.059998,41.369999,8.1,75,88,21.610001,22.33,2.79
4/12/2017,234.029999,41,8.05,75.400002,88.199997,21.66,22.780001,2.78
4/13/2017,232.509995,41.029999,8,73.199997,87.720001,21.389999,22.75,2.77
4/17/2017,234.570007,41.240002,8,73,85.650002,21.370001,24.27,2.78
4/18/2017,233.869995,41.220001,8,75,85.209999,21.16,24.01,2.82
4/19/2017,233.440002,41.759998,8,75.599998,84.610001,20.98,23.32,2.82
4/20/2017,235.339996,41.130001,8.1,78,84.120003,20.719999,23.309999,2.82
4/21/2017,234.589996,41,7.95,77.599998,83.550003,20.27,23.08,2.79
4/24/2017,237.169998,41.59,7.85,77.800003,84.260002,20.629999,23.379999,2.86
4/25/2017,238.550003,39.98,8,78.199997,84.610001,20.9,23.92,2.86
4/26/2017,238.399994,39.41,8,77.599998,83.540001,20.92,24.860001,2.82
4/27/2017,238.600006,40.200001,8.05,79.800003,83.440002,20.620001,27.4,2.84
4/28/2017,238.080002,41.130001,8.2,78.400002,84.209999,20.629999,27.26,2.89
5/1/2017,238.679993,40.529999,8.35,79,83.860001,20.540001,27.76,2.87
5/2/2017,238.770004,40.240002,8.6,80,84.739998,20.450001,26.790001,2.91
5/3/2017,238.479996,40.189999,9.3,69.400002,82.849998,20.280001,27.209999,2.9
5/4/2017,238.759995,39.889999,9.2,68.599998,83.480003,19.76,26.84,2.84
5/5/2017,239.699997,40.200001,9.15,67.599998,83.5,20.190001,27.440001,3.2
5/8/2017,239.660004,40.48,9.1,71,83.860001,20.15,27.66,3.34
5/9/2017,239.440002,40.790001,9,71.199997,84.129997,19.9,27.379999,3.33
5/10/2017,239.869995,40.220001,9.2,71.599998,85.559998,20.190001,27.51,3.37
5/11/2017,239.380005,40.66,9.3,70,85.290001,20.110001,27.65,3.4
5/12/2017,238.979996,40.400002,9.2,68.400002,84.610001,19.91,28.059999,3.32
5/15/2017,240.300003,41.119999,9.15,68.599998,83.82,19.9,28.9,3.39
5/16/2017,240.080002,40.529999,9.45,67.800003,83.489998,19.799999,28.99,3.49
5/17/2017,235.820007,40.209999,9.14,65.199997,81.57,19.5,27.58,3.37
5/18/2017,236.770004,39.040001,8.25,66.199997,81.260002,19.450001,27.77,3.4
5/19/2017,238.309998,39.560001,8.75,66.400002,82.150002,19.52,28.51,3.45
5/22/2017,239.520004,39.610001,8.75,66.599998,82.32,19.51,28.629999,3.44
5/23/2017,240.050003,39.110001,8.5,65.599998,81.93,19.52,28.469999,3.5
5/24/2017,240.610001,38.810001,8.65,66.599998,82.43,19.370001,28.469999,3.58
5/25/2017,241.759995,38.400002,8.8,65.400002,83.110001,19.42,27.82,3.49
5/26/2017,241.710007,38.540001,9.1,63.400002,82.699997,19.25,27.66,3.49
5/30/2017,241.5,38.93,8.6,63.200001,81.989998,18.42,27.190001,3.6
5/31/2017,241.440002,38.48,8.6,60.200001,81.910004,18.76,26.48,3.52
6/1/2017,243.360001,38.98,8.8,62.200001,83.75,18.99,27.09,3.58
6/2/2017,244.169998,39.049999,8.95,60.599998,83.330002,18.950001,26.32,3.63
6/5/2017,243.990005,38.529999,8.5,61,82.400002,18.959999,27.17,3.61
6/6/2017,243.210007,38.709999,8.7,60.599998,82.480003,18.799999,26.860001,3.61
6/7/2017,243.660004,37.860001,8.45,60.599998,82.68,18.68,26.74,3.59
6/8/2017,243.779999,37.220001,8.1,61.200001,82.800003,18.76,26.75,3.58
6/9/2017,243.410004,37.669998,8.1,60.799999,83.57,19.08,26.25,3.71
6/12/2017,243.360001,38.23,8,60.599998,84.860001,19.129999,25.940001,3.58
6/13/2017,244.550003,38.84,7.97,61.599998,84.849998,19.23,26.280001,3.51
6/14/2017,244.240005,38.66,7.9,63,85.349998,18.959999,25.74,3.53
6/15/2017,243.770004,38.450001,7.7,64.400002,84.019997,18.809999,25.77,3.65
6/16/2017,242.639999,38.349998,7.8,64.400002,83.410004,19.190001,25.57,3.69
6/19/2017,244.660004,38.77,8,63.599998,84.610001,19.059999,26.6,3.68
6/20/2017,243.009995,38.150002,7.8,61.799999,83.739998,18.52,26.25,3.62
6/21/2017,242.949997,37.23,7.7,62.400002,84.050003,18.51,26.780001,3.64
6/22/2017,242.839996,37.139999,7.8,64.199997,86.139999,18.58,26.93,3.62
6/23/2017,243.130005,37.459999,7.8,69.400002,86.239998,18.790001,27.549999,3.79
6/26/2017,243.289993,38.759998,7.85,69,86.620003,18.879999,27.17,3.78
6/27/2017,241.330002,38.939999,7.9,68.599998,86.010002,18.91,26.879999,3.71
6/28/2017,243.490005,38.98,7.7,68.800003,86.980003,19.02,27.620001,3.71
6/29/2017,241.350006,38.57,7.6,72.199997,86.809998,19.040001,26.629999,3.61
6/30/2017,241.800003,38.66,7.45,76.800003,87.199997,19.16,26.24,3.64
7/3/2017,242.210007,38.450001,7.45,76.599998,87.190002,19.52,26.129999,3.62
7/5/2017,242.770004,37.970001,7.5,76.199997,87.239998,19.309999,25.969999,3.59
7/6/2017,240.550003,37.490002,7.5,74,84.830002,19.129999,26.040001,3.5
7/7/2017,242.110001,37.5,7.58,74.199997,86.139999,19.17,26.25,3.6
7/10/2017,242.369995,37.5,7.75,73,85.879997,19.08,26.51,3.62
7/11/2017,242.190002,37.16,7.85,75,86.400002,19.219999,26.5,3.6
7/12/2017,244.009995,37.869999,8.15,77.599998,86.449997,19.41,27.33,3.64
7/13/2017,244.419998,38.27,8.3,78.800003,86.57,19.33,31.68,3.56
7/14/2017,245.559998,38.650002,8.2,79.800003,86.639999,19.540001,31.620001,3.65
7/17/2017,245.529999,39.009998,8.25,77.599998,86.5,19.549999,31.34,3.58
7/18/2017,245.660004,38.990002,8.2,78.800003,85.870003,19.5,31.549999,3.65
7/19/2017,246.990005,38.59,8.3,79.800003,85.230003,19.67,31.1,3.7
7/20/2017,247.100006,38.91,8.45,76.599998,85.760002,20.559999,31.360001,3.76
7/21/2017,246.880005,39.419998,8.7,73,85.730003,20.690001,31.41,3.78
7/24/2017,246.820007,39.830002,8.8,73,86.089996,20.33,31.84,3.75
7/25/2017,247.419998,38.619999,9.2,73.800003,82.18,20.25,31.74,3.74
7/26/2017,247.429993,39.889999,8.7,75.199997,81.629997,20.34,31.84,3.72
7/27/2017,247.199997,41.209999,8.95,75,79.959999,20.469999,30.76,3.66
7/28/2017,246.910004,41.799999,8.95,76,80.440002,20.4,29.530001,3.64
7/31/2017,246.770004,43.009998,8.8,75.199997,80.339996,20.43,28.98,3.61
8/1/2017,247.320007,42.959999,9.05,77.400002,79.279999,20.35,28.98,3.62
8/2/2017,247.440002,43.25,9.15,84.599998,78.980003,20.33,28.360001,3.58
8/3/2017,246.960007,42.990002,9.05,85.199997,78.959999,20.23,29.16,3.69
8/4/2017,247.410004,42.369999,9.15,82.400002,78.870003,20.200001,29.610001,3.57
8/7/2017,247.869995,43.080002,9.1,82.400002,78.489998,20.15,29.959999,3.6
8/8/2017,247.259995,41.939999,9.1,81.400002,78.129997,19.75,29.84,3.71
8/9/2017,247.25,42.380001,8.95,79.199997,77.919998,19.75,30.690001,3.76
8/10/2017,243.759995,41.169998,8.9,80,77.809998,19.389999,29.280001,3.62
8/11/2017,244.119995,40.790001,9.05,79,79.370003,19.07,29.049999,3.63
