Date,YELP,VIPS,WDAY,SRC,RLGY,PBF,MANU,FB,BERY
4/9/2019,35.5,8.27,190.800003,40.139999,11.99,31.59,19.58,177.580002,55.57
4/10/2019,35.900002,8.05,195.100006,40.689999,12.64,33.299999,19.610001,177.820007,56.59
4/11/2019,35.720001,8.22,195.869995,40.610001,12.8,33.380001,19.66,177.509995,57.619999
4/12/2019,35.580002,8.38,195.75,40.900002,12.95,33.369999,19.969999,179.100006,58.490002
4/15/2019,35.419998,7.91,192.910004,40.689999,12.78,32.209999,19.85,179.649994,58.830002
4/16/2019,35.59,7.88,195.789993,39.77,12.77,32.52,20.049999,178.869995,58.310001
4/17/2019,35.650002,7.82,191.020004,39.450001,12.73,32.91,19.83,178.779999,57.290001
4/18/2019,36,7.93,187.830002,39.68,12.89,32.84,19.9,178.279999,57.529999
4/22/2019,36.950001,7.76,189.369995,39.369999,12.32,34.369999,19.709999,181.440002,57.360001
4/23/2019,38.119999,8.04,195.199997,40.009998,12.5,33.900002,19.76,183.779999,57.889999
4/24/2019,38.040001,8.1,195.369995,40.330002,12.82,33.049999,19.75,182.580002,57.950001
4/25/2019,39.509998,7.99,198.820007,40.599998,12.52,33.290001,19.49,193.259995,57.68
4/26/2019,39.52,7.99,204.410004,41.139999,13.04,32.740002,19.719999,191.490005,58.240002
4/29/2019,40.060001,8.12,204.509995,40.509998,13.05,33.5,19.68,194.779999,58.529999
4/30/2019,40.060001,8.61,205.630005,40.459999,13.02,33.580002,19.709999,193.399994,58.799999
5/1/2019,39.639999,8.74,201.179993,41.029999,13.11,33.529999,19.51,193.029999,58.75
5/2/2019,40.189999,9.11,198.649994,42.400002,10.11,33.029999,19.360001,192.529999,53.57
5/3/2019,40.98,9.16,203.119995,41.700001,9.23,34.279999,19.389999,195.470001,53.970001
5/6/2019,40.73,8.87,202.979996,42.150002,9,33.700001,19.15,193.880005,53.400002
5/7/2019,39.91,8.75,198.539993,41.509998,8.46,32.639999,18.790001,189.770004,52.59
5/8/2019,40.57,8.61,196.919998,41.540001,8.3,30.73,18.74,189.539993,51.470001
5/9/2019,39.73,8.58,200.350006,41.720001,8.59,30.07,18.82,188.649994,51.07
5/10/2019,34.02,8.5,203.529999,42.240002,8.26,30.34,18.940001,188.339996,50.900002
5/13/2019,31.559999,7.7,194.080002,42.639999,8.23,28.33,18.879999,181.539993,49.639999
5/14/2019,32.299999,8.17,201.279999,42.599998,8.22,29.370001,18.98,180.729996,49.310001
5/15/2019,32.93,8.33,204.990005,42.759998,7.94,30.200001,18.48,186.270004,48.560001
5/16/2019,32.849998,8.45,212,42.950001,8.1,31.360001,19,186.990005,48.799999
5/17/2019,32.41,8.22,210.380005,43.049999,7.81,30.67,19.040001,185.300003,48.619999
5/20/2019,31.690001,7.58,202.809998,42.740002,7.58,30.82,18.549999,182.720001,48.139999
5/21/2019,32.290001,7.66,206.830002,42.810001,7.84,31.129999,18.59,184.820007,48.450001
5/22/2019,32.169998,7.27,210.410004,42.830002,7.43,30.6,18.790001,185.320007,47.66
5/23/2019,31.629999,7.5,205.320007,42.75,7.13,28.809999,18.43,180.869995,47.75
5/24/2019,31.870001,7.65,210.720001,42.630001,7.4,28.68,18.389999,181.059998,47.869999
5/28/2019,31.459999,7.66,212.869995,41.98,7.24,28.950001,18.139999,184.309998,47.689999
5/29/2019,30.9,7.68,203.229996,41.740002,7.43,29.120001,18.02,182.190002,47.259998
5/30/2019,31.23,7.85,207.910004,42.110001,7.36,27.719999,18.5,183.009995,47.220001
5/31/2019,30.73,7.54,204.119995,42.66,7.09,26.4,18.26,177.470001,47.02
6/3/2019,30.360001,7.57,191.880005,43.93,7.1,26.049999,18.09,164.149994,47.580002
6/4/2019,31.790001,7.75,195.789993,43.700001,7.59,26.99,18.24,167.5,48.919998
6/5/2019,31.690001,7.28,199.600006,44.75,7.27,25.76,18.290001,168.169998,49.080002
6/6/2019,31.57,7.01,204.110001,44.549999,7.3,24.629999,18.200001,168.330002,50.16
6/7/2019,31.48,7.23,211.470001,44.419998,7.3,24.799999,18.02,173.350006,50.32
6/10/2019,31.950001,7.5,213.690002,44.029999,7.04,25.5,17.889999,174.820007,50.509998
6/11/2019,32.060001,7.74,205.770004,44.200001,6.99,26.200001,17.9,178.100006,50.16
6/12/2019,31.98,7.72,209.449997,44.580002,6.55,24.4,17.92,175.039993,49.889999
6/13/2019,32.34,7.8,208.460007,44.580002,6.93,24.469999,18.040001,177.470001,50.16
6/14/2019,31.719999,7.69,208,44.77,6.99,23.9,17.870001,181.330002,50.75
6/17/2019,32.09,7.87,209.029999,44.790001,7.18,24.389999,17.91,189.009995,50.77
6/18/2019,32.91,8.19,213.240005,44.459999,7.29,24.59,17.82,188.470001,51.439999
6/19/2019,32.82,8.2,215.759995,44.82,7.34,24.57,17.98,187.479996,51.34
6/20/2019,33.139999,8.38,220.110001,45.139999,7.44,25.610001,17.9,189.529999,50.93
6/21/2019,32.82,8.02,216.330002,44.900002,7.38,28.5,17.75,191.139999,50.18
6/24/2019,33.18,7.92,209.070007,44.48,6.66,27.540001,17.639999,192.600006,50.57
6/25/2019,32.709999,7.93,204.520004,43.810001,6.84,27.799999,17.42,188.839996,51.360001
6/26/2019,33.040001,8.31,204.580002,42.779999,6.78,29.879999,18.120001,187.660004,50.639999
6/27/2019,33.950001,8.46,206.259995,42.279999,7,29.9,18.16,189.5,51.470001
6/28/2019,34.18,8.63,205.580002,42.66,7.24,31.299999,18.08,193,52.59
7/1/2019,34.330002,8.86,213.470001,42.349998,6.87,30.469999,18.209999,193,53.810001
7/2/2019,34.349998,8.82,213.960007,44.220001,6.47,29.110001,17.99,195,53.869999
7/3/2019,34.73,8.66,216.800003,44.900002,6.45,29.059999,18.110001,197.199997,54.209999
7/5/2019,34.919998,8.69,216.009995,44.599998,6.55,29.33,18.26,196.399994,54.360001
7/8/2019,34.990002,8.42,215.270004,44.380001,6.71,28.700001,18.35,195.759995,54.310001
7/9/2019,35.330002,8.52,218.740005,44.18,6.46,29.17,18.549999,199.210007,53.75
7/10/2019,35.459999,7.88,219.229996,44.720001,5.87,29.639999,18.690001,202.729996,53.799999
7/11/2019,35.75,7.7,224.300003,44.790001,5.74,30.120001,18.549999,201.229996,54.16
7/12/2019,36.040001,7.73,222.169998,44.799999,5.59,29.709999,18.35,204.869995,53.060001
7/15/2019,35.59,7.81,218,44.740002,5.87,28.9,18.23,203.910004,52.450001
7/16/2019,35.619999,7.85,213.5,44.09,5.86,28.719999,18.049999,203.839996,53.84
7/17/2019,34.900002,7.67,218.009995,43.779999,5.46,27.379999,18.01,201.800003,53.669998
7/18/2019,34.459999,7.5,217.880005,43.91,5.37,27.969999,18.02,200.779999,54.490002
7/19/2019,34.080002,7.51,214.240005,43.599998,5.26,27.83,18,198.360001,53.650002
7/22/2019,33.869999,7.41,214.339996,43.419998,5.18,27.440001,17.9,202.320007,53.259998
7/23/2019,34.48,7.56,211.970001,43.810001,6.18,27.52,18.120001,202.360001,54.080002
7/24/2019,35.439999,7.93,214.589996,43.82,5.6,28.35,17.950001,204.660004,54.150002
7/25/2019,34.889999,7.87,215.009995,43.73,5.44,28.299999,18.01,200.710007,53.849998
7/26/2019,35.419998,7.93,215.889999,43.860001,5.4,28.379999,18.030001,199.75,54.48
7/29/2019,35.43,7.94,212.5,44.279999,4.96,28.09,17.879999,195.940002,55.189999
7/30/2019,35.549999,7.7,205.970001,44.700001,5.23,28.49,17.98,197.039993,46.939999
7/31/2019,35.049999,7.6,199.979996,44.119999,5.21,27.93,17.959999,194.229996,45.049999
8/1/2019,34.93,7.32,203.860001,43.869999,4.84,25.120001,18.01,192.729996,43.689999
8/2/2019,35.34,7.2,195.830002,43.880001,4.97,24.5,17.870001,189.020004,43.650002
8/5/2019,33.529999,6.6,187.839996,43.169998,4.75,23.52,17.51,181.729996,42.630001
8/6/2019,34.27,6.7,187.330002,44.029999,5,23.26,17.32,184.509995,42.369999
8/7/2019,34.360001,6.66,187.149994,45.919998,5.04,22.450001,17.16,185.149994,42.279999
8/8/2019,34.950001,6.75,192.789993,46.279999,5.62,23.030001,17.780001,190.160004,42.48
8/9/2019,36.77,6.49,191.520004,46.150002,5.92,22.91,17.75,187.850006,42.209999
8/12/2019,34.939999,6.34,189.740005,45.720001,6.08,22.530001,17.780001,185.369995,41.150002
8/13/2019,34.619999,6.57,192.149994,45.459999,6.05,22.719999,17.6,188.449997,41.080002
8/14/2019,32.700001,6.26,185.770004,45.240002,5.89,21.77,17.34,179.710007,39.200001
8/15/2019,32.970001,7.2,185.990005,45.5,5.98,21.540001,17.17,182.589996,38.970001
8/16/2019,33.169998,7.91,192.389999,46.27,6.15,21.74,17.360001,183.699997,39.619999
8/19/2019,32.919998,8.33,187.639999,46.16,6.22,22.25,17.799999,186.169998,39.919998
8/20/2019,32.669998,8.61,186.149994,45.720001,6.1,22.440001,17.66,183.809998,39.41
8/21/2019,33.23,8.46,190.919998,45.740002,6.32,22.620001,17.35,183.550003,39.91
8/22/2019,32.889999,8.02,193.369995,46.580002,6.45,22.379999,17.459999,182.039993,41.009998
8/23/2019,31.77,7.85,192.130005,45.880001,6.25,21.75,17.01,177.75,40.009998
8/26/2019,32.029999,7.81,193.860001,46.169998,6.32,22.440001,16.940001,180.360001,39.919998
8/27/2019,33.310001,7.9,188.350006,46.849998,5.95,22.02,16.83,181.300003,38.619999
8/28/2019,33.369999,8.13,185.309998,46.939999,6.13,22.700001,17.200001,181.759995,38.91
8/29/2019,33.549999,8.37,187.649994,47.799999,4.73,24,17.459999,185.570007,39.110001
8/30/2019,33.509998,8.37,177.279999,47.939999,4.78,23.700001,17.1,185.669998,39.139999
9/3/2019,33.209999,8.12,174.979996,48.02,4.52,23.43,17.08,182.389999,38.240002
9/4/2019,32.84,8.41,173.669998,48.540001,4.48,23.48,17.299999,187.139999,38.349998
9/5/2019,33.240002,8.56,175.899994,47.630001,4.67,24.58,17.389999,190.899994,38.810001
9/6/2019,32.700001,8.59,172.300003,47.700001,4.93,24.530001,17.309999,187.490005,38.77
9/9/2019,33.23,8.95,171.039993,46.869999,5.48,24.440001,17.129999,188.759995,38.209999
9/10/2019,33.959999,9.2,173.889999,46.77,5.97,25.440001,17.040001,186.169998,39.669998
9/11/2019,34.599998,9.53,172.559998,47.099998,6.27,25.870001,17.139999,188.490005,39.389999
9/12/2019,36.52,9.67,170.380005,47.360001,5.92,25.5,17.200001,187.470001,38.990002
9/13/2019,37.439999,9.68,167.589996,46.93,5.93,25.6,17.299999,187.190002,40.59
9/16/2019,38.209999,9.45,173,47.25,6.13,23.309999,17.98,186.220001,39.66
9/17/2019,36.98,9.64,175.070007,47.619999,5.74,24.059999,17.75,188.080002,39.509998
9/18/2019,36.93,9.57,175.509995,47.459999,5.86,24.790001,17.780001,188.139999,39.220001
9/19/2019,36.299999,9.81,172.740005,47.66,6.08,24.84,17.709999,190.139999,38.639999
9/20/2019,35.470001,9.75,174.970001,48.060001,6.11,24.59,17.5,189.929993,38.939999
9/23/2019,34.84,9.43,174.449997,48.130001,6.05,25.93,17.24,186.820007,39.459999
9/24/2019,34.400002,9.2,167.509995,47.66,6,25.940001,16.5,181.279999,39.18
9/25/2019,34.959999,9.27,169.979996,47.66,6.13,26.219999,16.65,182.800003,39.77
9/26/2019,35.080002,9.29,174.440002,48.869999,6.38,26.6,16.35,180.110001,39.330002
9/27/2019,34.419998,8.94,168.649994,47.860001,6.87,26.5,16.41,177.100006,39.32
9/30/2019,34.75,8.92,169.960007,47.860001,6.68,27.190001,16.43,178.080002,39.27
10/1/2019,34.860001,8.9,168.740005,47.849998,6.54,27.33,16.09,175.809998,38.150002
10/2/2019,33.330002,8.99,165.809998,47.799999,6.51,25.700001,16.030001,174.600006,37.369999
10/3/2019,33.110001,9.13,172.089996,47.799999,6.59,25.959999,16.209999,179.380005,37.650002
10/4/2019,33.400002,9.17,173.880005,48.060001,6.67,26.879999,16.01,180.449997,38.119999
10/7/2019,33.279999,9.06,177.839996,47.959999,6.62,26.780001,16.110001,179.679993,38.360001
10/8/2019,32.75,8.71,169.490005,48.18,6.69,26.280001,15.91,177.75,37.52
10/9/2019,32.639999,8.67,173.289993,48.07,6.86,26.549999,15.33,179.850006,38.009998
10/10/2019,32.220001,8.8,174.320007,48.48,6.8,27.07,15.78,180.029999,38.240002
10/11/2019,32.720001,9.02,180.440002,48.279999,7.25,27.18,16.16,184.190002,39.029999
10/14/2019,32.810001,9.04,180.240005,48.25,7.28,27.76,15.91,183.279999,38.5
10/15/2019,33.09,9.11,180.960007,48.040001,7.38,28.5,16.040001,188.889999,38.389999
10/16/2019,33.610001,9.54,160.460007,48.389999,7.67,28.26,16.129999,189.550003,38.490002
10/17/2019,33.16,9.74,157.830002,48.150002,7.61,28.67,16.139999,190.389999,38.790001
10/18/2019,32.93,9.43,154.539993,48.66,7.54,29.280001,15.92,185.850006,39.299999
10/21/2019,33.450001,9.76,154.089996,49.43,8.22,30.129999,16.219999,189.759995,39.57
10/22/2019,33.84,9.65,153.020004,49.23,8.55,30.360001,16.110001,182.339996,40.200001
10/23/2019,33.529999,9.76,152.289993,48.93,8.68,30.59,16.469999,186.149994,41.380001
10/24/2019,33.509998,10.04,158.589996,48.91,8.83,31.33,16.709999,186.380005,41.650002
10/25/2019,34.689999,11.47,160.75,48.830002,8.83,32.130001,16.9,187.889999,42.43
10/28/2019,34.91,11.69,159.399994,48.66,9.07,32.98,17.129999,189.399994,42.700001
10/29/2019,34.32,11.66,158.110001,49.099998,8.46,32.709999,17.01,189.309998,42.68
10/30/2019,34.849998,11.96,164.100006,49.560001,8.56,32.150002,17.02,188.25,42.369999
10/31/2019,34.509998,11.54,162.160004,49.84,7.88,32.279999,16.73,191.649994,41.509998
11/1/2019,35.060001,11.42,165.330002,49.82,8.31,34.18,17.110001,193.619995,42.459999
11/4/2019,34.240002,11.66,165.190002,49.790001,9.14,33.580002,17.190001,194.720001,41.470001
11/5/2019,33.16,11.6,161.380005,50.419998,9.59,33.349998,16.809999,194.320007,41.619999
11/6/2019,32.709999,11.71,161.550003,50.41,9.6,32.330002,16.52,191.550003,41.75
11/7/2019,30.120001,11.94,160.440002,49.16,9.33,32.369999,16.719999,190.419998,41.549999
11/8/2019,34.77,11.88,162.419998,49.34,10.12,32.810001,16.629999,190.839996,41.919998
11/11/2019,36.060001,12.07,163.970001,49.490002,9.31,32.689999,16.77,189.610001,42.080002
11/12/2019,35.77,12.02,163.710007,49.419998,9.32,33.009998,16.459999,194.470001,41.84
11/13/2019,35.560001,11.4,166.380005,49.740002,9.18,32.970001,16.309999,193.190002,41.759998
11/14/2019,34.27,12.05,164.800003,50.419998,9.66,33.639999,16.24,193.149994,41.77
11/15/2019,34.610001,12.5,165.979996,50.77,10.02,33.459999,16.24,195.100006,41.380001
11/18/2019,34.779999,12.21,164,51.040001,10.38,32.950001,16.299999,197.399994,41.310001
11/19/2019,34.349998,12.26,166.889999,51.18,10.39,31.940001,15.99,199.320007,42.02
11/20/2019,34.23,12.27,172.559998,51.470001,10.46,30.77,16.219999,197.509995,41.889999
11/21/2019,34.139999,12.12,171.509995,50.34,10.61,31.450001,16.57,197.929993,46.459999
11/22/2019,35.259998,12.18,172.839996,50.32,10.25,31.629999,16.58,198.820007,45.02
11/25/2019,35.009998,12.66,176.449997,50.68,10.75,31.68,16.65,199.789993,45.599998
11/26/2019,35.130001,12.67,177.990005,51.599998,10.5,31.540001,16.74,198.970001,46.369999
11/27/2019,35.209999,13.08,179.679993,52.459999,10.46,31.870001,16.74,202,46.48
11/29/2019,34.68,12.78,179.119995,52.400002,10.47,31.299999,18.48,201.639999,46.689999
12/2/2019,33.470001,12.85,171.929993,51.610001,10.46,31.93,18.1,199.699997,46.669998
12/3/2019,33.66,13.06,173.5,52.52,10.5,31.76,18.049999,198.820007,46.560001
12/4/2019,34.18,12.84,165.389999,53.049999,9.64,31.15,18.389999,198.710007,47.07
12/5/2019,33.419998,13.14,160.970001,52.59,9.75,31.1,18.280001,199.360001,47.200001
12/6/2019,33.380001,13.44,166.220001,52.52,10.46,30.969999,18.690001,201.050003,47.41
12/9/2019,33.080002,13.3,163.630005,52.810001,10.71,29.83,18.450001,201.339996,47.200001
12/10/2019,33.029999,13.76,163.220001,52.790001,10.55,30.790001,18.530001,200.869995,46.529999
12/11/2019,32.709999,13.74,165,51.369999,10.64,29.73,18.43,202.259995,47.049999
12/12/2019,33.389999,13.57,159.740005,49.700001,10.69,30.469999,18.34,196.75,47.380001
12/13/2019,33.549999,13.63,159.460007,49.470001,10.82,29.860001,18.379999,194.110001,46.700001
12/16/2019,33.779999,13.85,160.449997,49.790001,10.95,30.530001,18.549999,197.919998,47.09
12/17/2019,34,14.34,159.610001,48.34,10.82,31.51,18.469999,198.389999,46.84
12/18/2019,34.139999,14.2,161.479996,48.740002,10.51,31.299999,18.65,202.5,47.02
12/19/2019,34.110001,13.91,161.570007,48.720001,10.09,31.26,18.93,206.059998,47.009998
12/20/2019,34.029999,14.46,167.160004,49.209999,9.76,31.610001,19.040001,206.300003,47.59
12/23/2019,34.209999,14.44,165.610001,48.509998,9.58,31.969999,19.719999,206.179993,47.389999
12/24/2019,34.060001,14.61,166.190002,48.779999,9.71,31.84,19.610001,205.119995,47.450001
12/26/2019,34.66,14.59,165.360001,49.02,9.85,31.540001,19.629999,207.789993,47.360001
12/27/2019,34.849998,14.52,165.850006,49.130001,9.62,31.07,19.809999,208.100006,47.09
12/30/2019,34.580002,14.47,163.839996,48.509998,9.5,31.07,19.92,204.410004,47.380001
12/31/2019,34.830002,14.17,164.449997,49.18,9.68,31.370001,19.93,205.25,47.490002
1/2/2020,34.77,14.8,167.460007,47.700001,9.25,31.790001,19.92,209.779999,47.52
1/3/2020,34.720001,14.91,168.440002,48.57,9.22,30.09,20.35,208.669998,46.529999
1/6/2020,34.439999,14.74,169.490005,49.279999,9.16,30.48,20.25,212.600006,45.830002
1/7/2020,34.57,14.97,172.949997,48.919998,9.16,31.200001,20.299999,213.059998,45.02
1/8/2020,35.540001,15.13,178.710007,49.279999,9.03,31.200001,20.09,215.220001,44.77
1/9/2020,35.16,14.98,179.479996,49.060001,9.3,32.27,19.969999,218.300003,44.639999
1/10/2020,35.279999,14.9,180.110001,49.310001,9.13,33.560001,20.059999,218.059998,44.759998
1/13/2020,36.23,15.26,181.919998,49.59,9.34,33.290001,20.34,221.910004,45.52
1/14/2020,36.59,14.85,179.979996,50.09,9.45,33.209999,20.209999,219.059998,46.09
1/15/2020,36.950001,14.55,179.179993,50.59,9.57,31.610001,20.32,221.149994,47.330002
1/16/2020,37.240002,14.41,182.779999,51.16,9.88,31.129999,20.280001,221.770004,47.66
1/17/2020,36.509998,14.41,181.059998,51.419998,10,31.01,20.25,222.139999,48.75
1/21/2020,35.330002,14.31,182.309998,52.599998,10.12,29.92,19.85,221.440002,48.189999
1/22/2020,35.810001,14.02,182.410004,52.049999,10.21,29.559999,19.719999,221.320007,48.279999
1/23/2020,35.93,13.95,184.380005,51.919998,10.35,28.870001,18.99,219.759995,47.259998
1/24/2020,36.119999,13.58,186.070007,51.860001,10.27,28.110001,19.049999,217.940002,46.040001
1/27/2020,35.349998,13.17,183.960007,52.060001,10.08,26.809999,18.969999,214.869995,46.099998
1/28/2020,35.41,13.23,186.679993,53,10.37,27.68,19,217.789993,45.869999
1/29/2020,35.389999,13.26,183.610001,52.939999,10.52,27.58,19,223.229996,46.009998
1/30/2020,34.77,12.91,188.149994,52.869999,10.47,27.98,18.99,209.529999,46.130001
1/31/2020,32.599998,12.73,184.630005,52.779999,10.59,27.299999,18.57,201.910004,42.52
2/3/2020,32.939999,12.9,188.570007,53.27,11.06,25.799999,19.02,204.190002,42.959999
2/4/2020,34.02,13.34,194.699997,53.939999,11.2,25.469999,19.290001,209.830002,42.599998
2/5/2020,34.66,13.47,188.470001,53.07,11.6,26.780001,19.549999,210.110001,44.290001
2/6/2020,34.119999,13.86,187.5,53.709999,12.11,26.42,19.219999,210.850006,43.200001
2/7/2020,34.060001,13.63,192.080002,54.09,12.53,27.290001,19.309999,212.330002,41.950001
2/10/2020,34.200001,13.7,194.860001,54.439999,12.33,27.860001,19.1,213.059998,41.66
2/11/2020,34.759998,14.18,193.070007,53.509998,12.3,28.01,19.360001,207.190002,42.75
2/12/2020,35.360001,14.85,194.399994,52.889999,12.37,28.9,19.18,210.759995,42.689999
2/13/2020,36.5,14.34,194.669998,53.240002,12.73,28.549999,18.93,213.139999,42.279999
2/14/2020,35.23,14.3,196.990005,53.77,12.68,29.07,19.200001,214.179993,41.939999
2/18/2020,34.57,14.06,199.380005,54.02,12.58,27.26,19.24,217.800003,42.279999
2/19/2020,34.040001,13.67,197.580002,52.919998,12.88,27.370001,19.120001,217.490005,42.84
2/20/2020,34.639999,13.72,190.559998,54.549999,13.08,28.209999,19.34,214.580002,42.93
2/21/2020,34,13.37,183.860001,54.110001,13.11,27.559999,19.290001,210.179993,44.240002
2/24/2020,32.419998,12.8,177.110001,53.599998,12.88,24.879999,19,200.720001,44.09
2/25/2020,33.509998,12.71,175.470001,52.16,13.04,23.530001,18.040001,196.770004,41.43
2/26/2020,32.939999,13.01,175.360001,50.580002,11.56,23.65,18.200001,197.199997,38.889999
2/27/2020,31.4,12.25,171.199997,46.57,9.7,22.530001,18.040001,189.75,37.580002
2/28/2020,31.27,12.83,173.25,45.5,9.27,22.389999,17.49,192.470001,37.959999
3/2/2020,31.65,12.62,172.889999,47.169998,9.01,21.969999,18.120001,196.440002,38.34
3/3/2020,30.59,12.56,166.559998,47.439999,8.38,19.879999,17.190001,185.889999,36.52
3/4/2020,31.389999,13.12,170.889999,48.639999,8.99,19.33,17.450001,191.759995,36.990002
3/5/2020,29.139999,16.66,165.309998,47.009998,8.35,17.620001,16.93,185.169998,35.259998
3/6/2020,28.940001,16.51,158.679993,45.200001,7.67,17.059999,17.08,181.089996,34.950001
3/9/2020,26.4,17.129999,142.970001,41.049999,6.67,15.11,16.08,169.5,31.83
3/10/2020,27.809999,16.82,150.309998,44.02,6.89,15.58,16.49,178.190002,33.049999
3/11/2020,24,16.129999,142.029999,40.490002,5.98,13.17,15.42,170.240005,30.719999
3/12/2020,21.459999,15.01,131.289993,35.93,5.51,10.79,13.29,154.470001,28.110001
3/13/2020,23.540001,14.25,137.759995,38.68,5.51,16,14.33,170.279999,30.219999
3/16/2020,17.68,13.9,120.190002,25.09,3.96,10.58,12.66,146.009995,26.99
3/17/2020,17.530001,14.46,124.019997,25.700001,3.54,8.44,13.41,149.419998,27.33
3/18/2020,14.46,13.25,113.870003,20.469999,2.29,7.03,12.55,146.960007,28.15
3/19/2020,16.709999,14.36,126.739998,23.209999,3.03,7.25,13.39,153.130005,28.51
3/20/2020,17.799999,14.6,125,25.83,2.78,7.65,13.29,149.729996,30.059999
3/23/2020,18.51,15,127.150002,22.280001,3,5.91,13.4,148.100006,28.5
3/24/2020,20.639999,15.25,132.389999,25.610001,3.44,6.08,15,160.979996,30.15
3/25/2020,21.059999,14.16,135.729996,26.450001,3.41,6.63,15.53,156.210007,33.060001
3/26/2020,21.790001,14.59,145.279999,28.299999,3.53,8,15.86,163.339996,35.779999
3/27/2020,18.639999,14.13,136.210007,27.52,3.26,6.36,15.58,156.789993,34.349998
3/30/2020,17.530001,14.98,137.300003,26.51,3.11,7.64,15.72,165.949997,33.549999
3/31/2020,18.030001,15.58,130.220001,26.15,3.01,7.08,15.05,166.800003,33.709999
4/1/2020,16.940001,15.67,126.279999,22.889999,2.7,5.91,14.28,159.600006,33.080002
4/2/2020,17.65,15.04,122.370003,23.139999,2.62,5.89,14.66,158.190002,33.790001
4/3/2020,17.129999,14.11,116.080002,22.25,2.36,5.76,13.98,154.179993,32.25
4/6/2020,19.389999,15.78,130.309998,24.1,2.85,6.58,14.6,165.550003,34.98
4/7/2020,19.459999,16.280001,131.800003,25.860001,3.01,7.15,14.73,168.830002,34.700001
4/8/2020,21.639999,15.5,142.110001,27.84,2.96,7.75,15.12,174.279999,35.970001
4/9/2020,19.690001,15.49,145.410004,30.629999,3.57,7.71,15,175.190002,37.5
4/13/2020,19.139999,15.66,141.179993,29.41,3.79,7.62,14.96,174.789993,36.490002
4/14/2020,19.51,16.57,149.449997,29.27,3.76,7.24,15.32,178.169998,36.68
4/15/2020,18.59,17.639999,146.070007,26.549999,3.6,6.61,14.79,176.970001,35.029999
4/16/2020,18.34,18.799999,142.580002,24.700001,3.33,6.43,15.02,176.25,35.610001
4/17/2020,19.700001,17.84,149.300003,26.690001,3.64,7.62,16.27,179.240005,36.939999
4/20/2020,19.99,17.67,150.899994,26.09,3.5,7.16,16.01,178.240005,36.470001
4/21/2020,19.1,17.379999,140.149994,25.959999,3.34,7.25,16.129999,170.800003,35.959999
4/22/2020,19.18,17.549999,145.820007,25.59,3.41,7.29,16.57,182.279999,36.360001
4/23/2020,19.73,16.209999,143.600006,25.65,3.36,7.67,16.219999,185.130005,36.23
4/24/2020,20.360001,16.09,144.960007,26,3.44,7.55,15.49,190.070007,36.669998
4/27/2020,21.110001,16.620001,148.100006,27.690001,3.63,8.27,15.53,187.5,38.189999
4/28/2020,20.4,16.35,145.070007,29.030001,4.3,9,16.209999,182.910004,40.060001
4/29/2020,24.43,16.700001,154.770004,31.1,4.6,11.15,16.540001,194.190002,40.689999
4/30/2020,22.35,15.93,153.899994,30.76,4.34,11.4,16.809999,204.710007,39.790001
5/1/2020,22.15,15.2,146.660004,28.959999,4.04,9.61,16.02,202.270004,41.02
5/4/2020,22.709999,14.95,148.470001,27.59,4.04,10.84,15.97,205.259995,41.740002
5/5/2020,21.99,15.16,152.179993,27.32,3.96,10.17,16.129999,207.070007,41.959999
5/6/2020,22.120001,14.43,152.279999,27.85,3.73,9.17,15.87,208.470001,41.5
5/7/2020,22.91,15.14,160.660004,29.200001,4.16,9.32,15.81,211.259995,42.41
5/8/2020,23.450001,17.18,165.550003,29.870001,4.58,10.63,16.09,212.350006,43.860001
5/11/2020,22.15,17.219999,166.580002,29.190001,4.19,10.75,16.799999,213.179993,42.32
5/12/2020,22.389999,17.370001,159.729996,27.280001,4.3,10.12,16.6,210.100006,40.93
5/13/2020,19.17,17.309999,153.759995,25.67,4.09,9.48,15.87,205.100006,37.650002
5/14/2020,19.25,16.700001,155.229996,26.129999,3.92,9.27,15.91,206.809998,39.860001
5/15/2020,19.51,16.85,154.300003,26.139999,3.94,9.09,16.049999,210.880005,40.080002
5/18/2020,21.309999,16.620001,150.559998,28.709999,4.34,10.92,16.620001,213.190002,42.110001
5/19/2020,20.879999,15.9,157.419998,28.77,4.51,10.25,16.16,216.880005,40.880001
5/20/2020,21.82,15.2,159.539993,27.68,4.74,11.17,16.43,229.970001,40.990002
5/21/2020,21.040001,15.1,163.830002,28.559999,4.82,10.48,15.92,231.389999,40.66
5/22/2020,20.83,14.98,168.149994,28.459999,4.81,10.46,15.69,234.910004,40.720001
5/26/2020,22.469999,15.98,168.339996,30.299999,5.7,11.49,15.84,232.199997,43.299999
5/27/2020,22.200001,16.5,170.380005,31.049999,6.31,11.37,16.66,229.139999,45.529999
5/28/2020,21.73,15.77,182.559998,29.75,5.75,10.91,16.610001,225.460007,45.110001
5/29/2020,21.74,17.34,183.429993,28.43,6.06,10.62,16.629999,225.089996,44.91
6/1/2020,22.190001,17.139999,177.960007,30.65,6.32,10.96,16.700001,231.910004,45.610001
6/2/2020,22.809999,17.620001,178.830002,30.59,6.26,11.46,17.25,232.720001,44.889999
6/3/2020,24.129999,17.48,181.710007,34.009998,6.58,11.86,17.450001,230.160004,45.57
6/4/2020,23.34,17.540001,175.300003,35.639999,7.46,11.98,17.719999,226.289993,46.029999
6/5/2020,27.059999,17.969999,178.669998,37.360001,7.59,14.15,17.280001,230.770004,47.34
