Date,BOX,GDDY,RACE,SQ,TRU
1/23/2015,23.23,,,,
1/26/2015,22.6,,,,
1/27/2015,21.299999,,,,
1/28/2015,19.780001,,,,
1/29/2015,18.799999,,,,
1/30/2015,18.809999,,,,
2/2/2015,18.02,,,,
2/3/2015,18.24,,,,
2/4/2015,17.1,,,,
2/5/2015,16.66,,,,
2/6/2015,18.120001,,,,
2/9/2015,19.6,,,,
2/10/2015,20.99,,,,
2/11/2015,20.959999,,,,
2/12/2015,20.17,,,,
2/13/2015,20.18,,,,
2/17/2015,19.049999,,,,
2/18/2015,18,,,,
2/19/2015,18.959999,,,,
2/20/2015,18.85,,,,
2/23/2015,18.209999,,,,
2/24/2015,18.83,,,,
2/25/2015,18.67,,,,
2/26/2015,18.940001,,,,
2/27/2015,18.66,,,,
3/2/2015,18.790001,,,,
3/3/2015,18.59,,,,
3/4/2015,19,,,,
3/5/2015,19.139999,,,,
3/6/2015,18.91,,,,
3/9/2015,19.4,,,,
3/10/2015,19.639999,,,,
3/11/2015,20.530001,,,,
3/12/2015,18.200001,,,,
3/13/2015,17.879999,,,,
3/16/2015,17.129999,,,,
3/17/2015,17.120001,,,,
3/18/2015,17.01,,,,
3/19/2015,17.059999,,,,
3/20/2015,17.209999,,,,
3/23/2015,17.110001,,,,
3/24/2015,17,,,,
3/25/2015,16.969999,,,,
3/26/2015,17.540001,,,,
3/27/2015,18.299999,,,,
3/30/2015,19.049999,,,,
3/31/2015,19.75,20,,,
4/1/2015,18.65,26.15,,,
4/2/2015,17.9,26.5,,,
4/6/2015,17.66,25.799999,,,
4/7/2015,17.610001,25.24,,,
4/8/2015,17.360001,25.15,,,
4/9/2015,17.1,26.32,,,
4/10/2015,17.049999,25.290001,,,
4/13/2015,17.1,25.370001,,,
4/14/2015,17.52,25.799999,,,
4/15/2015,17.690001,25.120001,,,
4/16/2015,17.82,24.780001,,,
4/17/2015,17.790001,25.16,,,
4/20/2015,17.93,25.139999,,,
4/21/2015,17.92,24.780001,,,
4/22/2015,18.290001,24.77,,,
4/23/2015,18.280001,25.049999,,,
4/24/2015,17.75,25.629999,,,
4/27/2015,17.57,26.16,,,
4/28/2015,17.5,25.15,,,
4/29/2015,17.209999,24.879999,,,
4/30/2015,17.110001,25.07,,,
5/1/2015,17.5,25.959999,,,
5/4/2015,17.4,25.98,,,
5/5/2015,17.43,25.42,,,
5/6/2015,17.040001,24.540001,,,
5/7/2015,17.040001,24.809999,,,
5/8/2015,17.1,24.879999,,,
5/11/2015,17.309999,25.68,,,
5/12/2015,17.24,26.77,,,
5/13/2015,17.200001,26.5,,,
5/14/2015,17.08,26.23,,,
5/15/2015,16.950001,26.51,,,
5/18/2015,16.870001,26.23,,,
5/19/2015,16.83,25.940001,,,
5/20/2015,16.860001,26.379999,,,
5/21/2015,16.879999,25.6,,,
5/22/2015,17,26.1,,,
5/26/2015,17.01,26.42,,,
5/27/2015,17.75,26.98,,,
5/28/2015,17.620001,26.66,,,
5/29/2015,17.639999,26.93,,,
6/1/2015,17.5,27.09,,,
6/2/2015,17.370001,27.629999,,,
6/3/2015,17.34,28.91,,,
6/4/2015,17.33,28.92,,,
6/5/2015,17.530001,28.690001,,,
6/8/2015,17.620001,29.1,,,
6/9/2015,16.92,29.5,,,
6/10/2015,17.790001,30.16,,,
6/11/2015,18.290001,29.690001,,,
6/12/2015,17.25,29.280001,,,
6/15/2015,17.120001,29.41,,,
6/16/2015,17.9,30.459999,,,
6/17/2015,17.370001,30.540001,,,
6/18/2015,17.52,31.35,,,
6/19/2015,17.42,31.799999,,,
6/22/2015,17.549999,31.360001,,,
6/23/2015,17.549999,31.82,,,
6/24/2015,18.530001,31.459999,,,
6/25/2015,19.35,31.01,,,25.4
6/26/2015,19.1,29.540001,,,24.85
6/29/2015,18.1,28.18,,,24.370001
6/30/2015,18.639999,28.190001,,,25.1
7/1/2015,18.76,28.290001,,,24.950001
7/2/2015,18.559999,27.139999,,,25
7/6/2015,17.99,27.27,,,24.77
7/7/2015,17.57,26.83,,,24.59
7/8/2015,16.74,26.08,,,24.42
7/9/2015,16.809999,26.610001,,,24.33
7/10/2015,16.709999,26.98,,,24.450001
7/13/2015,16.950001,26.65,,,25.26
7/14/2015,18.049999,26.950001,,,25.049999
7/15/2015,17.83,26.43,,,24.75
7/16/2015,18.389999,26.690001,,,24.780001
7/17/2015,18.74,26.290001,,,24.92
7/20/2015,17.549999,26.6,,,24.719999
7/21/2015,17.059999,26.65,,,24.870001
7/22/2015,16.629999,26.98,,,24.889999
7/23/2015,16.379999,26.91,,,25.25
7/24/2015,16.290001,26.540001,,,24.85
7/27/2015,16.639999,26.040001,,,24.389999
7/28/2015,16.41,27.120001,,,24.6
7/29/2015,16.469999,27.309999,,,25.18
7/30/2015,16.690001,27.65,,,25.110001
7/31/2015,16.33,28.440001,,,25.1
8/3/2015,15.42,28.389999,,,25.27
8/4/2015,14.45,28.58,,,25.74
8/5/2015,14.06,29.469999,,,26.65
8/6/2015,14.01,26.219999,,,26.57
8/7/2015,15.53,26.34,,,26.24
8/10/2015,15.27,26.219999,,,26.35
8/11/2015,14.75,26,,,26.15
8/12/2015,14.37,26.33,,,26.139999
8/13/2015,14.56,26.1,,,26
8/14/2015,14.55,26.209999,,,26.85
8/17/2015,14.57,27.4,,,26.75
8/18/2015,14.35,27.219999,,,25.73
8/19/2015,14.74,27,,,26.23
8/20/2015,14.4,26.25,,,25.940001
8/21/2015,14.07,25.1,,,25.41
8/24/2015,13.01,25.4,,,24.129999
8/25/2015,13.46,25.18,,,24.290001
8/26/2015,13.25,25.74,,,24.99
8/27/2015,13.57,26.370001,,,25.52
8/28/2015,13.68,25.91,,,25.76
8/31/2015,13.48,25.08,,,25.860001
9/1/2015,12.9,24.92,,,24.93
9/2/2015,13.1,24.639999,,,25.5
9/3/2015,12.99,24.870001,,,25.9
9/4/2015,13.31,24.690001,,,25.370001
9/8/2015,13.9,25.77,,,25.780001
9/9/2015,14.25,25.459999,,,25.719999
9/10/2015,13.86,24.709999,,,25.610001
9/11/2015,13.71,25.209999,,,25.639999
9/14/2015,12.77,25.209999,,,25.35
9/15/2015,12.94,24.809999,,,25.780001
9/16/2015,12.94,24.25,,,25.91
9/17/2015,12.96,25.280001,,,25.940001
9/18/2015,12.83,24.879999,,,24.700001
9/21/2015,12.91,24.620001,,,25.43
9/22/2015,12.77,24.51,,,24.940001
9/23/2015,12.74,25.120001,,,25.18
9/24/2015,12.94,25.610001,,,25.15
9/25/2015,12.8,25.719999,,,25.559999
9/28/2015,12.35,24.6,,,24.65
9/29/2015,12.3,23.59,,,24.08
9/30/2015,12.58,25.209999,,,25.120001
10/1/2015,11.88,25.290001,,,24.540001
10/2/2015,11.67,25.67,,,24.66
10/5/2015,11.34,26.040001,,,24.620001
10/6/2015,11.2,25.76,,,24.530001
10/7/2015,11.09,25.780001,,,25.01
10/8/2015,12,26.27,,,24.950001
10/9/2015,12.22,27.110001,,,25
10/12/2015,12.63,26.74,,,24.85
10/13/2015,12.06,26.639999,,,24.809999
10/14/2015,12.62,26.940001,,,24.34
10/15/2015,12.61,27.41,,,24.34
10/16/2015,13.62,27.709999,,,24.4
10/19/2015,13.55,27.4,,,24.1
10/20/2015,13.43,27.15,,,24.540001
10/21/2015,12.64,26.860001,55,,24.08
10/22/2015,12.7,27.84,56.75,,23.190001
10/23/2015,12.96,28.17,56.380001,,23.709999
10/26/2015,12.85,28.24,55.02,,24.110001
10/27/2015,12.23,27.82,53.849998,,24.27
10/28/2015,12.49,27.51,51.869999,,25.27
10/29/2015,12.49,27.219999,51.02,,25.52
10/30/2015,12.48,27.48,50.43,,25.709999
11/2/2015,12.99,27.59,53.080002,,25.91
11/3/2015,13.05,27.469999,52.380001,,25.950001
11/4/2015,13.17,27.43,53.439999,,25.959999
11/5/2015,12.94,32.41,51.740002,,25.719999
11/6/2015,13.01,30.540001,52.43,,25.870001
11/9/2015,12.9,31.209999,53.200001,,25.65
11/10/2015,13.02,32.209999,54,,25.66
11/11/2015,13.79,32.060001,54.34,,25.59
11/12/2015,13,32.93,54.119999,,25.76
11/13/2015,12.51,31.32,51.400002,,25.700001
11/16/2015,12.99,31.82,49.509998,,25.92
11/17/2015,12.92,31.82,48.98,,25.860001
11/18/2015,13.13,31.950001,47.279999,,26.02
11/19/2015,13.39,32.290001,47.599998,13.07,25.639999
11/20/2015,12.9,32.689999,48.080002,12.85,25.75
11/23/2015,12.96,32.169998,46,12.12,25.629999
11/24/2015,13.72,31.23,46.279999,12.02,25.700001
11/25/2015,13.85,30.99,45.66,11.9,25.629999
11/27/2015,13.97,31.610001,46.060001,12.05,25.35
11/30/2015,14,31.07,46.349998,12.04,25.57
12/1/2015,13.71,31.280001,47.639999,11.91,26.389999
12/2/2015,14.16,31.16,47.209999,11.93,26.52
12/3/2015,13.21,31.559999,47.060001,11.92,26.26
12/4/2015,13.9,32.68,48.549999,12.04,26.34
12/7/2015,13.68,33.939999,47.990002,12.36,26.24
12/8/2015,13.4,33.790001,47.619999,12.12,26.290001
12/9/2015,13.19,33.5,47.75,11.99,26.49
12/10/2015,13.37,33.900002,48.98,12.05,26.51
12/11/2015,13.13,33.580002,48.790001,11.95,25.91
12/14/2015,12.79,32.32,46.93,12.33,26.43
12/15/2015,13.19,32.630001,47.549999,12.47,26.200001
12/16/2015,13.8,34.240002,48.5,12.27,26.85
12/17/2015,13.96,33.689999,47.48,12.32,27.02
12/18/2015,14,34.130001,46.360001,12.34,27.02
12/21/2015,14.05,33.98,47.41,12.24,26.91
12/22/2015,14.35,33.990002,46.619999,12.46,27.17
12/23/2015,14.26,34.009998,47.049999,12.5,27.74
12/24/2015,14.26,33.98,46.75,12.6,27.98
12/28/2015,14.38,33.189999,46.43,12.83,27.440001
12/29/2015,14.13,33.299999,47.93,12.74,27.700001
12/30/2015,13.9,32.919998,48.41,12.78,27.799999
12/31/2015,13.96,32.060001,48,13.09,27.57
1/4/2016,14.36,32.810001,47.389999,12.16,27.51
1/5/2016,13.32,31.57,48.490002,11.51,27.57
1/6/2016,12.69,31.73,47.07,11.52,27.41
1/7/2016,12.17,30.5,46.650002,11.16,26.870001
1/8/2016,11.61,29.969999,43.110001,11.31,26.139999
1/11/2016,11.5,30.67,43.380001,11.84,26.34
1/12/2016,11.2,30.25,43.66,12.09,26.24
1/13/2016,10.62,29.549999,42.669998,11.61,25.83
1/14/2016,10.71,29.559999,41.990002,10.82,25.67
1/15/2016,10.18,29.17,40.02,10.27,25.280001
1/19/2016,9.4,28.34,41.669998,9.47,24.780001
1/20/2016,9.75,28.23,39.900002,9.49,24.860001
1/21/2016,10.37,28.15,40.540001,10.02,24.25
1/22/2016,10.59,29.17,41.849998,9.85,24.73
1/25/2016,9.73,29.42,40.240002,9.81,24.48
1/26/2016,9.63,29.32,41.450001,9.54,24.370001
1/27/2016,9.52,28.83,40.610001,9.05,24.120001
1/28/2016,10.16,29.469999,39.959999,8.74,23.98
1/29/2016,10.76,30.49,39.77,8.77,24.74
2/1/2016,11.05,30.67,39.93,8.76,24.65
2/2/2016,10.23,30.129999,34.98,8.47,23.950001
2/3/2016,11,30.27,37.09,8.43,24.299999
2/4/2016,11.29,28.49,38.880001,8.9,24.200001
2/5/2016,10.45,25.860001,37.700001,8.63,23.35
2/8/2016,9.22,25.940001,35.950001,8.37,22
2/9/2016,9.21,24.690001,33.959999,8.62,21.709999
2/10/2016,9.5,24.709999,33.27,8.88,21.5
2/11/2016,9.12,24.25,32,8.62,20.98
2/12/2016,9.9,24.860001,34.150002,9.3,21.17
2/16/2016,10.14,27.09,35.650002,9.93,21.360001
2/17/2016,10.63,29.1,39.099998,9.84,25.07
2/18/2016,10.46,28.01,38.759998,9.98,25.83
2/19/2016,10.71,29.34,38.509998,9.97,25.299999
2/22/2016,11.21,30.16,39.939999,10.38,25.51
2/23/2016,11.14,29.68,38.939999,9.71,25.459999
2/24/2016,11.85,29.83,38.57,9.89,26.389999
2/25/2016,11.96,29.52,38.700001,10.26,26.4
2/26/2016,11.89,31.18,38.459999,10.32,26.67
2/29/2016,11.51,31.35,37.98,10.44,26.370001
3/1/2016,11.55,32.23,39.490002,10.72,26.74
3/2/2016,12.29,32.23,39.540001,11.97,26.700001
3/3/2016,12.46,31.9,39.400002,12.25,26.42
3/4/2016,12.39,32.029999,39.740002,12.01,26.16
3/7/2016,12.55,32.700001,40.599998,12.26,25.959999
3/8/2016,12.07,32.139999,41.220001,11.48,25.42
3/9/2016,12.52,31.280001,42.029999,12.03,24.76
3/10/2016,12.73,31.139999,41.57,11.3,24.99
3/11/2016,12.16,31.82,42.77,11.1,25.74
3/14/2016,12.17,31.76,42.040001,11.61,26.01
3/15/2016,12.27,31.25,41.41,11.95,25.91
3/16/2016,12.27,31.809999,42.259998,11.87,26.09
3/17/2016,12.24,32.009998,42.709999,11.95,26.040001
3/18/2016,12.73,31.93,42.400002,12.04,26.33
3/21/2016,12.65,31.75,42.040001,13.4,26.58
3/22/2016,12.54,32.200001,41.66,13.06,26.9
3/23/2016,12.04,31.66,40.68,12.59,26.65
3/24/2016,12.18,31.559999,41.150002,12.88,26.540001
3/28/2016,12.33,31.889999,41.099998,13.4,26.74
3/29/2016,12.5,31.73,41.52,13.74,27.309999
3/30/2016,12.52,32.029999,42.310001,15.02,27.709999
3/31/2016,12.26,32.330002,41.700001,15.28,27.610001
4/1/2016,12.35,32.950001,41.049999,14.22,27.889999
4/4/2016,12.51,32.459999,41.150002,14.28,27.690001
4/5/2016,12.22,30.1,40.25,14.26,27.379999
4/6/2016,12.48,30.83,41.389999,14.97,27.450001
4/7/2016,12.15,31.6,40.650002,14.81,27.07
4/8/2016,12.04,31.620001,41.130001,15.13,27
4/11/2016,12.02,30.639999,41.380001,15.36,26.67
4/12/2016,12.06,30.16,41.34,15.48,26.780001
4/13/2016,12.31,31.42,41.950001,15.01,27.190001
4/14/2016,12.53,31.030001,42.48,14.82,27.49
4/15/2016,12.52,30.65,43.970001,14.33,27.620001
4/18/2016,12.72,30.700001,43.919998,14.51,27.76
4/19/2016,12.92,30.67,44.77,14.09,27.940001
4/20/2016,12.79,31,44.5,13.63,27.950001
4/21/2016,13,30.209999,43.619999,13.24,27.459999
4/22/2016,13.37,30.200001,42.98,13.34,27.549999
4/25/2016,13.19,30.280001,42.959999,13.59,27.459999
4/26/2016,13.06,30.6,44.060001,14.18,27.75
4/27/2016,13.05,30.780001,43.959999,14.69,30.1
4/28/2016,13.04,30.190001,45,15.35,30.129999
4/29/2016,12.93,30.370001,45.849998,14.89,29.950001
5/2/2016,12.91,31.299999,44.529999,14,30.59
5/3/2016,12.5,30.040001,43.950001,13.45,30.35
5/4/2016,12.31,30.639999,43.93,13.39,30.49
5/5/2016,12.07,29.58,42.93,13.05,30.24
5/6/2016,11.76,30.209999,43.23,10.22,30.360001
5/9/2016,11.58,30.209999,42.919998,9.85,31.389999
5/10/2016,11.9,30.85,43.43,10,32.040001
5/11/2016,11.85,30.860001,43.16,9.68,31.469999
5/12/2016,11.67,30.18,43.130001,9.28,31.049999
5/13/2016,11.55,30.219999,43.650002,9.36,31.110001
5/16/2016,11.68,31.08,43.619999,9.16,31.540001
5/17/2016,11.6,29.799999,42.080002,9.18,31.66
5/18/2016,11.64,30.48,41.84,9.4,31.74
5/19/2016,11.64,30.540001,40.52,9.6,31.639999
5/20/2016,11.7,31.530001,41.029999,9.39,31.73
5/23/2016,11.84,31.24,40.099998,9.46,31.83
5/24/2016,12.09,31.67,41.330002,10.14,32.459999
5/25/2016,12.09,31.700001,42,10,32.75
5/26/2016,12.09,32.07,41.900002,9.75,32.700001
5/27/2016,12.35,32.540001,41.98,9.63,33.029999
5/31/2016,12.56,32.529999,42.43,9.53,33.099998
6/1/2016,12.81,33.310001,42.540001,9.6,33.169998
6/2/2016,11.34,33.330002,43.529999,9.65,32.77
6/3/2016,11.65,33.240002,43.18,9.46,32.830002
6/6/2016,11.72,32.98,42.98,9.51,33.169998
6/7/2016,11.78,32.209999,44.299999,9.57,32.610001
6/8/2016,12.01,32.09,43.700001,9.55,33.439999
6/9/2016,11.82,31.950001,43.5,9.34,33.439999
6/10/2016,11.24,31.66,42.16,9.14,32.57
6/13/2016,11.18,32.450001,41.380001,8.92,32.09
6/14/2016,11.32,32.740002,41.150002,8.89,31.9
6/15/2016,11.37,32.630001,41.650002,9.06,32.110001
6/16/2016,11.45,32.32,41.400002,9.05,32.220001
6/17/2016,11.28,31.879999,42.139999,9.04,32.279999
6/20/2016,11.55,32.369999,43.009998,9.2,32.93
6/21/2016,11.52,32.43,42.599998,9.35,33.169998
6/22/2016,11.19,32.110001,42.169998,8.78,32.900002
6/23/2016,11.45,32.48,43.779999,9.13,33.540001
6/24/2016,11.11,31.16,40.59,8.77,32.290001
6/27/2016,10.02,30.48,38.880001,8.62,30.77
6/28/2016,10.17,30.83,40.099998,8.9,31.620001
6/29/2016,10.28,31.5,40.09,9.3,32.66
6/30/2016,10.34,31.190001,40.93,9.05,33.439999
7/1/2016,10.33,31.26,41.48,9.27,33.639999
7/5/2016,10.03,30.610001,39.990002,8.94,33.610001
7/6/2016,10.06,29.83,40.09,9,34.07
7/7/2016,10.04,30.02,39.540001,9.08,34.450001
7/8/2016,10.15,30.719999,41.25,9.3,34.950001
7/11/2016,10.37,30.52,42.029999,9.24,34.98
7/12/2016,10.68,30.790001,42.57,9.4,35.110001
7/13/2016,10.53,30.110001,42.080002,9.29,35.189999
7/14/2016,10.52,29.27,42.810001,9.37,35.209999
7/15/2016,10.72,29.309999,42.369999,9.17,34.970001
7/18/2016,10.76,29.360001,42.209999,9.27,34.970001
7/19/2016,10.6,28.99,42.139999,9.35,35.02
7/20/2016,10.83,29.73,42.139999,9.58,35.330002
7/21/2016,10.61,29.450001,42.68,9.46,35.299999
7/22/2016,10.71,29.5,42.919998,9.73,35.43
7/25/2016,10.71,29.18,43.470001,9.85,35.299999
7/26/2016,11.02,29.700001,43.599998,10.1,35.220001
7/27/2016,10.99,29.709999,44.77,10.13,33.580002
7/28/2016,11.77,30.01,44.189999,10.12,32.84
7/29/2016,11.65,29.92,45.169998,10.07,32.720001
8/1/2016,11.87,30.34,45.779999,10.19,32.419998
8/2/2016,11.8,29.34,46.509998,10.05,32.009998
8/3/2016,11.83,28.309999,46.889999,10.44,32.139999
8/4/2016,11.93,31.780001,46.66,11.32,32.25
8/5/2016,12.19,33.349998,46.880001,11.15,32.75
8/8/2016,12.29,33.330002,47.450001,11.26,32.75
8/9/2016,12.35,33.459999,47.459999,11.3,33.02
8/10/2016,12.32,33.029999,47.950001,11.07,32.68
8/11/2016,12.43,32.98,48.049999,11.37,32.950001
8/12/2016,12.48,32.630001,48.41,11.66,32.900002
8/15/2016,12.8,32.77,48.68,11.48,32.59
8/16/2016,12.7,32.98,47.93,11.64,32.34
8/17/2016,12.6,32.25,48.380001,11.4,32.299999
8/18/2016,12.74,31.91,48.66,11.75,32.310001
8/19/2016,12.89,32.099998,48.400002,11.8,32.389999
8/22/2016,12.88,32.310001,48.41,11.82,32.419998
8/23/2016,13.3,32.900002,49.110001,12.39,32.970001
8/24/2016,13.07,32.779999,48.529999,12.16,32.790001
8/25/2016,13.14,32.91,48.400002,12.31,33.049999
8/26/2016,13.05,32.880001,48.740002,12.04,33.009998
8/29/2016,13.29,32.299999,48.669998,12.01,32.82
8/30/2016,13.32,32.32,48.549999,12.07,32.77
8/31/2016,13.74,32.380001,48.139999,12.19,32.990002
9/1/2016,13.98,32.599998,48.32,12,33.200001
9/2/2016,14.14,32.68,48.5,12.05,33.57
9/6/2016,14.23,33.23,48.669998,11.83,34.07
9/7/2016,14.52,32.400002,49.759998,11.93,34.07
9/8/2016,14.26,32.59,49.470001,11.78,33.720001
9/9/2016,13.67,32.099998,48.200001,11.27,33
9/12/2016,14.3,32.68,48.639999,11.33,32.950001
9/13/2016,14.43,32.470001,47.580002,11.23,32.439999
9/14/2016,14.57,32.540001,47.470001,11.28,32.48
9/15/2016,14.86,33.150002,47.849998,11.38,32.810001
9/16/2016,14.75,33.310001,46.650002,11.37,32.549999
9/19/2016,14.57,33.549999,47.73,11.55,32.860001
9/20/2016,14.56,33.43,47.57,11.66,33.099998
9/21/2016,14.76,34.549999,49.099998,11.9,33.610001
9/22/2016,14.81,35,50.529999,11.68,33.869999
9/23/2016,14.51,34.290001,50.220001,11.83,33.75
9/26/2016,14.6,33.759998,50.34,11.55,33.23
9/27/2016,14.85,34.290001,50.119999,11.78,33.450001
9/28/2016,15.09,34.34,51.490002,11.83,33.849998
9/29/2016,15.21,34.169998,50.77,11.64,33.57
9/30/2016,15.76,34.529999,51.869999,11.66,34.5
10/3/2016,16.18,34.75,52.060001,11.67,33.959999
10/4/2016,16.34,34.759998,52.669998,11.63,33.869999
10/5/2016,16.15,34.720001,53.639999,11.69,33.900002
10/6/2016,15.87,35.099998,53.150002,11.52,33.740002
10/7/2016,15.74,35.48,53.490002,11.48,33.52
10/10/2016,15.65,35.959999,53.84,11.47,33.709999
10/11/2016,15.23,35.669998,53.32,11.18,32.75
10/12/2016,15.02,35.779999,53.509998,11.27,32.939999
10/13/2016,14.74,35.880001,52.509998,11.19,32.48
10/14/2016,14.61,35.639999,52.720001,11.12,32.77
10/17/2016,14.55,35.220001,52.209999,10.93,32.59
10/18/2016,14.49,35.509998,52.400002,11.34,32.93
10/19/2016,14.65,36.220001,52.549999,11.3,32.810001
10/20/2016,15.11,35.580002,52.779999,11.19,32.689999
10/21/2016,15.16,36.400002,52.599998,11.32,32.610001
10/24/2016,15.24,36.82,53.25,11.35,33.18
10/25/2016,15.05,36.66,53.009998,11.07,32.380001
10/26/2016,14.71,36.32,53.110001,11.21,32.02
10/27/2016,14.53,36.389999,53,11.15,31.25
10/28/2016,14.52,36.330002,52.869999,11.14,30.99
10/31/2016,14.42,35.790001,52.77,11.2,31.24
11/1/2016,14.13,35.299999,51.310001,11.07,31.309999
11/2/2016,13.84,35.209999,51.310001,11.78,30.780001
11/3/2016,13.92,33.279999,50.5,11.99,30.639999
11/4/2016,14.05,31.799999,51.07,12.18,31
11/7/2016,14.51,32.860001,54.889999,12.22,31.85
11/8/2016,14.64,33.700001,54.419998,12.34,31.889999
11/9/2016,14.79,33.07,54.209999,12,31
11/10/2016,14.77,32.439999,53.529999,11.65,29.92
11/11/2016,15.04,33.139999,54.470001,11.88,29.700001
11/14/2016,14.8,32.790001,53.259998,12.35,29.85
11/15/2016,14.96,33.290001,54.09,12.03,31.33
11/16/2016,14.96,33.25,53.470001,12.04,31.18
11/17/2016,15.01,33.919998,53.290001,12.22,31.280001
11/18/2016,15.32,34.389999,52.759998,12.16,31.049999
11/21/2016,15.3,35.32,53.43,12.22,31.33
11/22/2016,15.22,36.119999,54.310001,12.46,31.33
11/23/2016,15.47,36.450001,53.700001,12.43,31.5
11/25/2016,15.34,36.82,54.779999,12.75,31.719999
11/28/2016,15.49,36.389999,53.77,12.53,30.85
11/29/2016,15.29,36.220001,54.740002,12.46,30.58
11/30/2016,15.22,35.34,54.119999,12.94,29.83
12/1/2016,15.06,33.73,54.470001,12.71,29.290001
12/2/2016,15.48,33.290001,54.09,13.06,29.309999
12/5/2016,14.73,34.740002,55.59,13.2,29.32
12/6/2016,15.12,36.369999,56.040001,13.27,29.33
12/7/2016,15.07,36.040001,56.950001,14.12,30.33
12/8/2016,15.06,36.610001,56.77,13.94,30.809999
12/9/2016,14.78,36.720001,56.880001,13.89,31.379999
12/12/2016,14.39,35.990002,56.860001,13.85,30.959999
12/13/2016,14.39,35.849998,57.790001,14.07,30.860001
12/14/2016,14.03,35.220001,57.869999,13.83,30.799999
12/15/2016,14.26,35.25,58.139999,14.13,31.200001
12/16/2016,14.34,34.98,58.349998,14.38,31.24
12/19/2016,14.21,34.950001,58.669998,14.36,31.200001
12/20/2016,14.35,34.810001,58.599998,14.48,30.860001
12/21/2016,14.11,35,58.029999,14.38,30.91
12/22/2016,13.7,34.669998,57.740002,14.05,30.92
12/23/2016,13.77,34.470001,58.330002,14.07,30.82
12/27/2016,13.91,35.049999,58.290001,14,30.639999
12/28/2016,13.81,34.790001,57.75,13.95,30.51
12/29/2016,13.89,34.889999,57.790001,13.73,30.75
12/30/2016,13.86,34.950001,58.139999,13.63,30.93
1/3/2017,14.13,35.720001,58.939999,13.81,30.959999
1/4/2017,14.25,35.330002,59.41,14.25,31.17
1/5/2017,14.56,34.830002,59.360001,14.56,31.66
1/6/2017,15.05,35.380001,58.939999,15,32
1/9/2017,15.2,35.380001,58.279999,15.06,32.200001
1/10/2017,15.5,35.209999,58.98,14.91,32.009998
1/11/2017,16.4,35.27,59.41,14.9,32.060001
1/12/2017,16.950001,34.41,59.279999,14.74,31.82
1/13/2017,16.92,35.18,59.830002,14.75,32.380001
1/17/2017,16.620001,35.200001,59.82,14.69,31.879999
1/18/2017,16.709999,34.900002,59.900002,14.64,32.32
1/19/2017,17.02,35.200001,60.459999,14.73,32.560001
1/20/2017,16.969999,35.200001,60.349998,14.89,32.419998
1/23/2017,16.98,34.950001,61.080002,14.61,32.400002
1/24/2017,17.040001,34.939999,62.68,14.66,32.610001
1/25/2017,17.4,36.16,62.560001,14.6,32.439999
1/26/2017,17.17,35.959999,61.860001,14.41,31.799999
1/27/2017,17.309999,36.419998,62.009998,14.53,31.92
1/30/2017,17.23,36.080002,60.939999,14.45,31.93
1/31/2017,17.07,35.73,62.130001,14.62,31.530001
2/1/2017,17.209999,35.889999,62.139999,14.36,31.84
2/2/2017,17.41,35.990002,64.610001,14.36,32.009998
2/3/2017,17.67,36.07,65.699997,14.28,32.68
2/6/2017,17.5,36.189999,64.580002,14.4,32.560001
2/7/2017,17.73,36.099998,64.5,14.4,32.799999
2/8/2017,17.790001,35.77,65.199997,14.47,33.16
2/9/2017,18.200001,36.049999,64.769997,14.73,33.919998
2/10/2017,18.02,36.009998,65.220001,14.61,34.259998
2/13/2017,18.219999,36.080002,66.169998,14.5,34.139999
2/14/2017,18.190001,36.34,66.190002,14.33,37.43
2/15/2017,18.25,37.459999,66.010002,14.31,37.349998
2/16/2017,18.110001,35.880001,66.040001,13.89,37.02
2/17/2017,18.129999,36.689999,65.589996,14.47,37.049999
2/21/2017,18.139999,36.73,65.580002,14.63,37.099998
2/22/2017,17.82,36.759998,65.879997,15.04,36.919998
2/23/2017,17.52,36.540001,65.669998,17.15,36.560001
2/24/2017,17.93,36.959999,65.089996,17.43,36.330002
2/27/2017,18,37.18,65.82,17.93,36.810001
2/28/2017,17.620001,36.849998,65.059998,17.32,37.09
3/1/2017,18.26,36.560001,65.870003,17.219999,38.029999
3/2/2017,16.790001,36.049999,65.970001,16.99,37.799999
3/3/2017,16.950001,36.290001,66.269997,16.889999,37.990002
3/6/2017,16.709999,36.599998,65.209999,16.860001,37.880001
3/7/2017,16.58,36.27,65.589996,16.76,37.939999
3/8/2017,16.52,36.610001,65.480003,16.83,38.240002
3/9/2017,16.559999,36.549999,65.169998,17.07,38.080002
3/10/2017,16.6,36.580002,65.730003,16.91,38
3/13/2017,16.790001,37.700001,66.339996,16.93,37.919998
3/14/2017,16.709999,37.540001,66.309998,16.77,37.599998
3/15/2017,16.860001,37.59,67.860001,16.950001,37.82
3/16/2017,16.67,37.470001,69.339996,17.209999,37.75
3/17/2017,16.549999,37.18,68.43,17.280001,37.939999
3/20/2017,16.780001,37.150002,68,17.24,37.889999
3/21/2017,16.08,36.529999,67.089996,16.51,37.369999
3/22/2017,16.190001,36.68,68.18,16.41,37.740002
3/23/2017,16.379999,36.650002,70.720001,16.610001,37.68
3/24/2017,16.370001,36.389999,71.580002,16.59,37.700001
3/27/2017,16.41,36.459999,73.93,17.25,37.439999
3/28/2017,16.4,36.299999,74.860001,17.23,37.77
