Date,FWONA,AR,COTY,ESRT,HLT,NWSA,TWTR,VOYA,ZTS
11/25/2019,42.84,2.09,11.48,13.7,103.089996,12.86,30.540001,58.240002,120.610001
11/26/2019,43.25,1.99,11.54,13.69,105.32,13.04,30.959999,58.150002,121.889999
11/27/2019,43.209999,2.1,11.55,13.93,106.370003,13.07,31.17,58.34,121.629997
11/29/2019,43.07,1.99,11.54,13.96,105,12.88,30.91,58.279999,120.519997
12/2/2019,42.279999,1.96,11.58,13.77,104.75,12.88,30.42,57.759998,119.910004
12/3/2019,42.209999,2.02,11.6,13.89,103.949997,12.67,29.969999,56.759998,120.529999
12/4/2019,41.919998,2.17,11.58,13.95,104.18,12.84,30,57.34,119.739998
12/5/2019,42.639999,2.1,11.77,13.88,104.910004,13,30.040001,57.27,120.110001
12/6/2019,42.459999,2.19,11.87,13.92,105.470001,13.21,30.190001,58.150002,121.720001
12/9/2019,42.419998,2.57,11.82,14.06,104.75,13.23,30.209999,58.209999,121.230003
12/10/2019,42.610001,2.68,11.62,14.05,104.699997,13.21,29.84,57.880001,122.779999
12/11/2019,43.009998,2.66,11.57,13.82,105.699997,13.31,30.549999,57.369999,123.559998
12/12/2019,41.75,2.92,11.67,13.64,106.519997,13.79,30.299999,58.419998,124.330002
12/13/2019,41.68,2.69,11.08,13.67,107.199997,13.59,30.389999,57.919998,124.449997
12/16/2019,41.759998,2.68,11.01,13.76,108.480003,13.73,30.969999,58.18,126.459999
12/17/2019,41.919998,2.81,11.15,13.73,108.800003,13.79,30.700001,58.59,127.099998
12/18/2019,41.900002,2.87,11.19,13.79,109.25,14.06,31.68,61.75,126.989998
12/19/2019,43.959999,3,11.47,13.87,110.339996,13.92,32.029999,61.540001,128.740005
12/20/2019,43.82,2.75,11.48,13.78,111.419998,13.95,32.130001,61.139999,132.679993
12/23/2019,43.66,2.91,11.01,13.78,111.279999,14,32.43,60.32,132.369995
12/24/2019,43.720001,2.87,10.94,13.81,111.370003,13.98,32.5,60.389999,132.919998
12/26/2019,43.740002,2.89,10.93,13.84,111.940002,14.17,32.630001,60.630001,133.029999
12/27/2019,43.950001,2.7,10.97,13.84,112.389999,14.15,32.549999,60.509998,133.25
12/30/2019,43.369999,2.75,11.05,13.79,111.370003,14.07,32.029999,60.540001,132.210007
12/31/2019,43.779999,2.85,11.25,13.96,110.910004,14.14,32.049999,60.98,132.350006
1/2/2020,44.02,2.59,11.05,13.66,111.449997,14.44,32.299999,61.200001,134.139999
1/3/2020,43.950001,2.68,11.06,13.86,109.989998,14.4,31.52,60.040001,134.160004
1/6/2020,43.98,2.62,10.85,13.96,109.419998,14.36,31.639999,59.599998,133.130005
1/7/2020,43.27,2.68,10.72,13.87,108.290001,14.5,32.540001,59.419998,133.580002
1/8/2020,42.970001,2.55,10.52,13.87,109.209999,14.54,33.049999,59.139999,133.289993
1/9/2020,43.41,2.4,10.75,13.9,109.089996,14.43,33.220001,62.25,135.059998
1/10/2020,43.349998,2.37,10.6,13.9,108.599998,14.35,32.779999,61.740002,135.570007
1/13/2020,43.470001,2.35,10.46,14.06,109.290001,14.57,32.689999,62.349998,136.509995
1/14/2020,44.450001,2.55,10.7,13.88,109.089996,14.67,32.82,61.889999,137.270004
1/15/2020,44.650002,2.54,11.37,13.93,109.629997,14.79,33.23,61.27,138.539993
1/16/2020,45.400002,2.51,11.43,14.01,111.599998,14.91,34.189999,62.060001,139.240005
1/17/2020,45.669998,2.39,11.03,14.07,113.919998,14.91,34.220001,62.709999,140.160004
1/21/2020,45.959999,2.21,10.86,14.06,110.620003,14.49,34.09,62.689999,141.929993
1/22/2020,46.080002,2.05,10.77,13.98,110.849998,14.45,34.02,62.709999,141.5
1/23/2020,45.450001,1.97,10.71,14.26,110.959999,14.35,33.889999,62.110001,138.339996
1/24/2020,44.799999,1.91,10.54,14.1,108.489998,13.94,33.189999,61.470001,136.309998
1/27/2020,44.68,1.84,10.21,13.91,104.940002,13.66,32.779999,60.330002,135.960007
1/28/2020,44.709999,1.91,10.5,13.85,107.860001,13.51,33.419998,60.650002,138.259995
1/29/2020,44.720001,1.75,10.47,13.79,110.010002,13.37,33.630001,60.48,138.509995
1/30/2020,45.029999,1.75,10.28,13.76,109.07,13.65,33.220001,61.27,138.029999
1/31/2020,44.549999,1.85,10.26,13.56,107.800003,13.62,32.48,59.73,134.210007
2/3/2020,44.290001,1.74,10.56,13.65,107.849998,13.64,33.07,60.400002,135.520004
2/4/2020,44.990002,1.7,10.64,13.77,110.940002,13.81,33.959999,61.369999,138.970001
2/5/2020,44.860001,1.87,12.18,13.87,113.260002,14.09,33.389999,62.700001,137.889999
2/6/2020,44.93,1.83,12.09,13.69,112.699997,14.47,38.41,62.459999,138.970001
2/7/2020,44.25,1.75,12.03,13.47,110.839996,14.19,37.029999,62.34,138.899994
2/10/2020,44.970001,1.68,11.97,13.59,111.370003,13.76,35.959999,62.240002,142.550003
2/11/2020,45.150002,1.7,11.95,13.64,112.940002,14.13,35.650002,61.970001,144.029999
2/12/2020,44.75,1.77,11.81,13.58,113.699997,14.44,36.790001,61.5,142.979996
2/13/2020,44.650002,1.76,11.54,13.68,112.959999,14.4,37.16,62.540001,144.940002
2/14/2020,44.290001,1.65,11.41,13.7,113.230003,14.6,36.91,62.580002,144.169998
2/18/2020,43.970001,1.72,11.54,13.66,111.93,14.5,38.060001,62.130001,143.649994
2/19/2020,44.360001,1.8,11.49,13.39,112.669998,14.61,38.77,62.470001,144.059998
2/20/2020,44.18,1.84,11.42,13.79,112,14.55,39.049999,63.619999,143.550003
2/21/2020,43.720001,1.76,11.24,13.55,109.57,14.34,38.310001,63.189999,142.229996
2/24/2020,42.939999,1.66,10.7,13.25,104.019997,13.61,35.889999,59.93,138.389999
2/25/2020,40.5,1.65,10.45,12.81,98.879997,12.86,35.209999,57.919998,134.820007
2/26/2020,37.759998,1.53,10.03,12.53,97.900002,12.33,34.630001,57.279999,136.149994
2/27/2020,36.349998,1.37,9.67,11.71,95.830002,11.93,33.009998,55.200001,133.949997
2/28/2020,37.490002,1.6,9.23,11.7,97.199997,12.08,33.200001,52.639999,133.229996
3/2/2020,36.470001,1.47,9.3,12.32,96.459999,12.43,35.82,55.790001,138.910004
3/3/2020,36.299999,1.35,8.86,12.18,93.330002,11.84,34.93,54.009998,137.240005
3/4/2020,36.669998,1.31,9.2,12.25,98.389999,11.77,36,55.450001,143.619995
3/5/2020,34.150002,1.35,8.91,12,91.5,11.07,34.970001,53.32,139.559998
3/6/2020,33.91,1.38,8.6,11.74,90.449997,11.02,33.459999,52.09,137.050003
3/9/2020,29.16,1.1,7.67,10.42,86.18,10.14,32.459999,47.23,129.720001
3/10/2020,30.17,1.18,8.01,11.28,90.32,10.8,34.310001,48.849998,132.720001
3/11/2020,27.370001,1.04,7.44,10.67,81.089996,10.09,31.299999,45.799999,130.270004
3/12/2020,24.129999,1.1,6.3,9.53,76.720001,9.22,26.780001,40.560001,120.279999
3/13/2020,25.85,1.26,7.77,9.96,78.629997,10.47,29.290001,44.060001,125.480003
3/16/2020,19.620001,1.2,5.92,8.69,69.540001,10.14,24.040001,39.119999,107.040001
3/17/2020,19.33,1.25,5.45,8.99,64.830002,10.88,24.48,38.450001,111.050003
3/18/2020,18.08,1.04,3.74,7.31,56.68,9.88,22,35.380001,105.82
3/19/2020,20.940001,0.91,4.02,8.21,58.029999,9.67,24.129999,33.619999,102.330002
3/20/2020,20.85,0.95,4.48,7.96,61.599998,9.02,23.950001,31.93,100.940002
3/23/2020,19.75,0.81,5.15,7.57,63.330002,8.23,24.690001,30.360001,92.660004
3/24/2020,22.129999,0.91,5.1,8.27,69.389999,8.68,25.85,34.68,103.760002
3/25/2020,23.870001,0.99,5.38,8.75,72.25,8.72,25.969999,38.130001,108.209999
3/26/2020,25.200001,0.91,6.68,8.75,73.199997,9.16,26.41,40.970001,117.910004
3/27/2020,25.65,0.83,6.31,8.73,69.150002,8.53,25.290001,39.68,111.769997
3/30/2020,24.969999,0.74,5.41,8.9,68.68,8.82,25.59,41.470001,116.68
3/31/2020,25.82,0.71,5.16,8.96,68.239998,8.98,24.559999,40.549999,117.690002
4/1/2020,23.049999,0.67,4.46,8.23,63.040001,8.64,23.32,37.799999,111.919998
4/2/2020,23.209999,0.71,4.46,8.49,57.860001,8.2,23.02,37.490002,116.029999
4/3/2020,20.610001,0.77,4.6,8.24,55.939999,8.18,23.09,36.970001,114.610001
4/6/2020,21.67,0.94,5,8.77,63.799999,8.93,24.93,40.110001,126.790001
4/7/2020,21,0.98,5.56,8.68,65.830002,8.79,25.610001,40.98,126.110001
4/8/2020,22.32,1.31,5.88,9.04,70.089996,8.95,27.860001,43.599998,127.25
4/9/2020,23.780001,1.47,6.02,9.62,68.449997,9.49,27.77,45.650002,128.75
4/13/2020,23.200001,1.42,5.79,9.17,66.639999,9.39,27.209999,44.68,122.949997
4/14/2020,23.76,1.26,6.29,9.24,70.010002,9.41,27.940001,45.040001,127.82
4/15/2020,22.540001,1.38,5.78,8.95,69.870003,8.93,27.51,42.48,123.809998
4/16/2020,21.290001,1.24,5.72,8.56,70.150002,8.44,26.549999,41.360001,127.449997
4/17/2020,23.690001,1.38,5.75,8.9,75.620003,8.9,26.700001,43.52,130.720001
4/20/2020,23.85,1.71,5.68,8.27,72.279999,8.77,27.01,42.82,127.389999
4/21/2020,23.85,2.09,5.67,7.86,71.349998,8.44,25.75,41.130001,124.699997
4/22/2020,23.860001,2.15,5.59,8.12,70.790001,8.44,28.440001,41.450001,125.809998
4/23/2020,26.040001,2.18,5.93,7.87,71.940002,8.68,27.860001,41.18,123.639999
4/24/2020,26.049999,2.25,6.27,7.78,71.370003,8.83,28.74,41.740002,125.910004
4/27/2020,28.02,2.38,5.44,8,75.190002,9.46,30,43.029999,127.419998
4/28/2020,28.27,2.21,5.81,8.28,75.75,9.81,28.790001,43.880001,123
4/29/2020,30.360001,2.46,5.46,8.47,79.279999,10.5,31.09,45.52,125.550003
4/30/2020,30.25,2.98,5.45,8.36,75.709999,9.91,28.68,45.169998,129.309998
5/1/2020,29.26,2.8,5.18,8.13,72.029999,9.48,27.84,43.959999,127.529999
5/4/2020,29.76,3.34,5.33,7.99,71.410004,9.64,28.23,44.150002,127.440002
5/5/2020,29.639999,3.32,5.23,7.97,71.739998,9.55,28.07,43.779999,131.300003
5/6/2020,29.6,2.98,4.89,7.59,70.790001,9.67,27.68,41.82,125.690002
5/7/2020,28.66,2.93,4.93,7.98,71.900002,9.65,28.77,43.759998,124.239998
5/8/2020,29.24,3.13,5.2,8.2,72.190002,10.93,29.93,44.889999,125.470001
5/11/2020,28.360001,3.15,4.78,7.68,68.300003,10.7,29.690001,42.98,126.389999
5/12/2020,27.969999,2.96,4.33,7.32,67,10.59,29.15,41.310001,124.010002
5/13/2020,26.700001,2.54,3.66,6.82,64.849998,10.61,28.129999,39.73,123.029999
5/14/2020,28.26,2.47,3.36,7.09,68.169998,10.73,28.559999,40.41,126.029999
5/15/2020,28.629999,2.5,3.29,6.75,68.540001,10.87,29,40.77,127.489998
5/18/2020,31.1,3.03,3.42,7.4,73.07,11.16,29.639999,43.040001,131.419998
5/19/2020,31.17,3,3.25,6.99,75.290001,11.1,29.879999,41.860001,134.339996
5/20/2020,31.23,3.06,3.28,7.26,77.720001,11.45,32.23,42.82,133.339996
5/21/2020,30.33,3.11,3.33,7.14,77.660004,11.38,32.34,42.419998,130.330002
5/22/2020,30.940001,3.22,3.75,6.91,78.389999,11.52,32.619999,42.09,130.110001
5/26/2020,31.74,3.54,4.28,7.41,81.690002,11.88,34.009998,44.650002,130.449997
5/27/2020,34.549999,3.48,4.51,7.35,83.150002,12.09,33.07,46.599998,135.639999
5/28/2020,33.619999,3.19,4.19,7.12,80.620003,11.88,31.6,45.59,138.110001
5/29/2020,33.82,2.99,3.63,6.63,79.309998,12.25,30.969999,45.049999,139.389999
6/1/2020,34.299999,3.18,4.39,6.93,81.910004,12.19,31.889999,46.150002,138.339996
6/2/2020,34.669998,3.19,4.19,7.25,83.599998,12.25,32.259998,46.57,141.479996
6/3/2020,35.330002,3.13,4.75,7.78,86.110001,12.91,34.880001,48.360001,142.529999
6/4/2020,35.07,3.2,4.84,7.85,86.339996,12.79,33.720001,49.830002,140.520004
6/5/2020,35.349998,3.22,5.08,8.1,87.199997,12.96,34.869999,52.110001,141.009995
6/8/2020,36.740002,4.04,6.21,8.72,89.699997,13.36,36.639999,53.389999,141.300003
6/9/2020,34.869999,3.93,5.64,8.2,86.129997,12.88,35.919998,51.41,138.800003
6/10/2020,34.970001,3.61,5.16,7.6,82.830002,12.39,35.139999,50.200001,139.910004
6/11/2020,32.029999,3.12,4.58,6.99,77.589996,11.41,33.029999,46.75,131.059998
6/12/2020,33.799999,3.28,4.87,7.18,77.449997,11.72,33.400002,47.860001,134.070007
6/15/2020,33.82,3.77,4.77,7.15,77.480003,11.79,34.110001,47.279999,133.300003
6/16/2020,33.610001,3.86,5.04,7.52,78.25,11.94,34.630001,47.98,136.240005
6/17/2020,32.880001,3.77,4.84,7.07,76.419998,12.3,34.34,46.669998,136.789993
6/18/2020,32.09,3.51,4.7,6.92,78.160004,11.93,34.029999,46.939999,137.399994
6/19/2020,31.18,3.2,4.72,6.85,76.169998,11.86,33.41,46.52,137.399994
6/22/2020,30.1,2.95,4.62,7,76.080002,11.96,33.470001,46.16,136.940002
6/23/2020,30.33,2.83,4.65,6.85,75.68,12,32.91,46.75,138.110001
6/24/2020,29.27,2.59,4.33,6.47,73.190002,11.67,31.73,45.330002,134.300003
6/25/2020,28.969999,2.62,4.36,6.69,72.510002,11.76,31.370001,46.669998,135.309998
6/26/2020,28.549999,2.34,4.18,6.52,71.160004,11.48,29.049999,45.209999,132.660004
6/29/2020,29.709999,2.51,4.74,6.88,73.919998,11.65,29.49,45.619999,131.979996
6/30/2020,29.18,2.54,4.47,7,73.449997,11.86,29.790001,46.650002,137.039993
7/1/2020,30.059999,2.63,4.32,7.1,74.440002,12.08,30.809999,45.75,137.190002
7/2/2020,30.299999,2.95,4.45,7.16,74.519997,12.03,30.870001,45.759998,137.660004
7/6/2020,29.959999,2.96,4.45,7.06,76.239998,12.17,32.34,47.130001,138.600006
7/7/2020,30.139999,3.04,4.27,6.58,74.169998,12,32.990002,46.630001,138.440002
7/8/2020,30.92,2.92,4.28,6.55,75.089996,11.85,35.41,47.07,138.809998
7/9/2020,31.309999,2.74,4.1,6.41,74.129997,11.73,35.720001,45.32,137.679993
7/10/2020,31.700001,2.84,4.22,6.7,75.239998,11.96,35.400002,46.459999,137.100006
7/13/2020,30.940001,2.62,4.27,6.81,73.580002,11.93,33.82,46.869999,138.309998
7/14/2020,32.23,2.66,4.2,6.79,73.510002,12.43,34.380001,47.599998,140.399994
7/15/2020,33.5,2.85,4.4,7.03,80.919998,12.65,35.669998,49.130001,142.919998
7/16/2020,33.580002,2.85,4.3,6.85,80.889999,12.76,35.279999,49.290001,142.940002
7/17/2020,33.52,2.85,4.2,6.86,79.900002,12.82,35.810001,49.299999,144.660004
7/20/2020,33.380001,2.71,4.01,6.68,78.169998,12.66,37.060001,48.509998,145.970001
7/21/2020,32.830002,2.79,4.12,6.75,80.120003,12.75,37.009998,49.23,145.009995
7/22/2020,32.990002,2.69,4.12,6.73,79.620003,12.85,36.939999,49.240002,145.110001
7/23/2020,32.889999,2.88,4.17,6.66,78.860001,12.72,38.439999,49.380001,144.070007
7/24/2020,32.91,2.9,4.01,6.56,77.43,12.71,37.540001,49.189999,144.220001
7/27/2020,32.970001,2.79,4.01,6.38,77.339996,12.88,36.849998,49.119999,146.919998
7/28/2020,32.720001,2.83,4.07,6.73,76.669998,12.71,36.610001,48.880001,145.979996
7/29/2020,32.75,3.08,3.87,6.67,77.389999,12.87,37.16,49.970001,147.589996
7/30/2020,33.259998,3,3.82,6.63,76.139999,12.9,36.720001,49.189999,149.110001
7/31/2020,33.09,2.96,3.71,6.6,75.050003,12.72,36.400002,49.400002,151.679993
8/3/2020,34.310001,3.4,3.68,6.33,74.739998,13,36.389999,50.18,154.509995
8/4/2020,34.119999,3.71,3.83,6.55,78.32,13.39,36.349998,49.470001,155.639999
8/5/2020,34.099998,3.77,3.95,6.5,80,13.29,36.790001,50.650002,157.720001
8/6/2020,35.130001,3.73,3.95,6.59,82.699997,13.51,37.689999,49.59,161.330002
8/7/2020,34.59,3.93,4,6.66,83.699997,14.34,37.139999,50.810001,158.880005
8/10/2020,34.41,4.04,4.24,6.76,86.199997,14.84,37.439999,51.529999,158.089996
8/11/2020,35.830002,3.9,4.2,6.74,87.019997,14.89,37.279999,51.98,156.929993
8/12/2020,35.639999,4.12,4.17,6.82,85.889999,15.17,37.439999,51.759998,159.360001
8/13/2020,35.25,3.98,4.11,6.57,85.5,15.29,37.82,51.900002,158.869995
8/14/2020,35.34,4.43,4.19,6.51,86,15.33,37.900002,52.16,157.050003
8/17/2020,35.490002,4.4,3.98,6.42,84.980003,15.12,37.970001,51.220001,157.419998
8/18/2020,35.09,3.62,3.94,6.34,84.07,15.18,38.009998,50.869999,160.169998
8/19/2020,35.139999,3.65,3.87,6.18,84.489998,15.22,38.889999,50.759998,158.580002
8/20/2020,35.650002,3.62,3.8,6.22,85.099998,15.14,38.959999,50.759998,158.539993
8/21/2020,35.349998,3.66,3.79,6.21,87.349998,14.61,39.259998,50.080002,158.369995
8/24/2020,36.950001,3.8,3.99,6.48,88.400002,14.87,40.490002,52.119999,156.759995
8/25/2020,37.580002,3.71,3.92,6.63,88.440002,14.99,40.549999,52.150002,158.580002
8/26/2020,37.419998,3.49,3.85,6.44,86.800003,15,41.080002,51.580002,159.759995
8/27/2020,37.240002,3.51,3.54,6.31,88.800003,15.06,40.389999,52.139999,159.610001
8/28/2020,37.330002,3.5,3.71,6.34,91.730003,15.26,41.07,52.34,160
8/31/2020,36.18,3.22,3.58,6.3,90.360001,15.12,40.580002,51.91,160.100006
9/1/2020,35.91,3.13,3.59,6.32,91.709999,15.18,41.150002,51.060001,162.050003
9/2/2020,35.889999,2.9,3.52,6.45,91.339996,15.24,43.669998,51.950001,165.330002
9/3/2020,35.48,2.92,3.64,6.7,91.300003,15.21,41.630001,50.82,158.800003
9/4/2020,35.209999,2.94,3.87,6.67,90.940002,14.95,39.869999,50.779999,157.240005
9/8/2020,34.869999,2.72,3.79,6.33,91.900002,14.64,38.189999,49.110001,153.509995
9/9/2020,34.240002,2.76,3.7,6.12,90.389999,15.12,39.560001,49.060001,158.910004
9/10/2020,33.880001,2.65,3.66,6.01,89.360001,14.84,38.950001,48.220001,158.100006
9/11/2020,33.759998,2.71,3.51,5.95,87.370003,15.06,38.93,48.919998,158.589996
9/14/2020,34.41,2.89,3.39,6.27,92.309998,15.31,38.77,49.110001,160.860001
9/15/2020,34.27,2.83,3.18,6.37,91.940002,15.32,39.09,47.799999,162.279999
9/16/2020,34.66,2.91,3.25,6.72,94.029999,15.11,39.599998,48.060001,161.25
9/17/2020,34.279999,2.91,3.22,6.51,91.169998,15.21,39.349998,47.830002,160.470001
9/18/2020,32.759998,3.11,3.05,6.36,89.639999,15.64,40.150002,47.700001,160.869995
9/21/2020,32.369999,3.02,3.02,6.05,85.480003,14.57,39.900002,46.779999,160.970001
9/22/2020,32.290001,3.02,3.09,6.04,85.239998,14.74,42.73,46.84,161.509995
9/23/2020,32.060001,2.95,2.92,5.79,83.860001,14.24,45.330002,46.080002,159.330002
9/24/2020,32.23,3.11,2.77,5.94,83.07,14.02,43.139999,45.950001,157.979996
9/25/2020,32.630001,2.97,2.7,6.09,85.93,14.1,43.84,46.599998,160.839996
9/28/2020,33.040001,2.96,2.75,6.24,89.059998,14.34,44.150002,47.98,161.320007
9/29/2020,32.650002,2.87,2.65,6.09,86.599998,13.89,44.740002,47.599998,162.479996
9/30/2020,33.509998,2.75,2.7,6.12,85.32,14.02,44.5,47.93,165.369995
10/1/2020,34.330002,2.7,2.85,6.38,87.220001,14.18,46.700001,47.919998,164.029999
10/2/2020,34.25,2.79,2.91,6.58,87.959999,14.22,46.119999,48.139999,163.550003
10/5/2020,34.57,3.04,3,6.6,89.300003,14.34,47.310001,49.290001,163.449997
10/6/2020,34.580002,3.11,3.04,6.58,89.599998,14.32,45.599998,49.75,161.520004
10/7/2020,34.939999,3.41,3.33,6.65,91.720001,14.23,45.869999,49.310001,159.910004
10/8/2020,34.650002,3.65,3.74,6.78,92.540001,14.44,46.009998,50.470001,163.169998
10/9/2020,34.290001,3.71,3.55,6.67,91.370003,14.25,45.900002,49.220001,165.429993
10/12/2020,34.790001,3.74,3.39,6.77,91.349998,14.21,48.25,49.790001,168.550003
10/13/2020,33.959999,3.55,3.28,6.41,88.639999,14.31,47,48.869999,165.320007
10/14/2020,33.669998,3.51,3.34,6.33,88.300003,14.18,45.98,49.669998,163.660004
10/15/2020,33.380001,3.62,3.29,6.45,88.68,13.97,46.029999,50.459999,162.990005
10/16/2020,33.34,3.55,3.26,6.49,89.5,14.06,45.810001,50.810001,163.550003
10/19/2020,32.650002,3.66,3.21,6.34,87.550003,13.77,45.82,50.599998,159.990005
10/20/2020,32.959999,3.8,3.24,6.34,89.57,13.85,46.349998,50.990002,159.690002
10/21/2020,33.34,3.77,3.26,6.12,88.970001,13.95,50.240002,50.799999,161.179993
10/22/2020,34.07,4.03,3.36,6.21,94.389999,13.92,50.279999,52.310001,162.380005
10/23/2020,34.630001,3.99,3.39,6.23,94.610001,13.98,50.439999,52.540001,163.490005
10/26/2020,33.099998,3.72,3.16,6.06,90.379997,13.65,49,50.59,160.479996
10/27/2020,33.119999,3.66,3.08,5.78,87.669998,13.43,51.27,48.990002,162.470001
10/28/2020,32.900002,3.48,2.95,5.46,84.019997,12.97,48.529999,48.130001,158.690002
10/29/2020,33.290001,3.59,2.98,5.5,86.510002,13.09,52.43,48,161.190002
10/30/2020,33.299999,3.4,2.9,5.38,87.809998,13.13,41.360001,47.93,158.550003
11/2/2020,33.23,3.64,3.05,5.68,88,13.29,39.470001,48.77,162.889999
11/3/2020,34.32,3.58,3.14,5.79,90.650002,13.5,41.73,50.02,163.139999
11/4/2020,35.720001,3.37,3.02,5.53,93.089996,13.54,42.759998,50.48,174.350006
11/5/2020,36.18,3.32,3.34,5.6,94.080002,14,43.709999,50.84,170.899994
11/6/2020,36.389999,3.28,4.08,5.49,92.839996,15.16,43.119999,50.220001,169.25
11/9/2020,37.529999,3.51,4.45,7.55,104.190002,15.67,43.189999,53.43,165.199997
11/10/2020,37.68,3.73,4.28,7.59,104.239998,16.27,42.41,54.040001,162.559998
11/11/2020,37.119999,3.79,4.63,7.19,103.75,17.200001,43.630001,54.330002,164.949997
11/12/2020,37.040001,3.7,4.43,7.06,102.050003,16.389999,42.810001,52.93,165.190002
11/13/2020,37.959999,3.99,4.79,7.72,105.800003,16.98,43.48,55.34,165.779999
11/16/2020,38.029999,3.92,5.32,8.3,106.580002,17.389999,42.73,56.09,165.289993
11/17/2020,38.34,4.08,5.11,8.97,103.339996,17.68,42.849998,56.099998,165.429993
11/18/2020,37.810001,3.88,5.3,8.53,103.349998,17.549999,43.330002,56.709999,163.5
11/19/2020,37.419998,4.08,6.25,8.5,102.800003,17.549999,43.619999,57.540001,166.309998
11/20/2020,37.119999,3.97,6.05,8.69,101.760002,17.52,44.68,57.34,166.199997
11/23/2020,38.029999,4.21,6.86,9.23,105.050003,17.9,44.939999,58.720001,164.339996
11/24/2020,38.18,4.39,7.55,9.86,108.940002,18.17,45.23,60.450001,161.059998
11/25/2020,38.02,4.33,7.26,9.65,106.300003,18,46.43,59.650002,160.190002
11/27/2020,38.369999,4.19,6.89,9.7,104.410004,17.709999,46.59,59.330002,161.470001
11/30/2020,37.830002,3.92,7.19,9.05,103.629997,17.65,46.509998,57.630001,160.380005
12/1/2020,38.880001,3.86,6.97,9.28,104.839996,18.07,46.669998,59.509998,161.360001
12/2/2020,39.779999,3.93,7.39,9.45,106.75,18.389999,47.23,59.48,158.949997
12/3/2020,39.799999,3.79,7.53,9.82,109.160004,18.57,47.790001,60.110001,157.070007
12/4/2020,39.299999,4.2,7.75,10.11,110.849998,18.68,47.73,59.41,157.949997
12/7/2020,39.810001,4.07,7.45,9.75,109.830002,18.5,47.900002,57.959999,158.449997
12/8/2020,39.91,4.31,7.15,9.58,109.050003,18.379999,47.43,58.400002,158.990005
12/9/2020,39.23,4.39,7.17,9.52,106.699997,18.27,47.23,58.470001,158.699997
12/10/2020,39.209999,5.21,7.13,9.87,107.360001,18.35,51.209999,58.84,158.119995
12/11/2020,38.970001,5.15,6.91,9.75,104.739998,17.959999,51.439999,57.700001,159.529999
12/14/2020,38.810001,4.94,6.66,9.71,103.040001,17.75,52.02,57.490002,159.5
12/15/2020,38.549999,4.98,6.88,9.93,104.970001,18.09,52.82,57.459999,161.960007
12/16/2020,37.630001,4.76,6.82,9.86,104.410004,17.77,54.029999,57.419998,160.619995
12/17/2020,38.279999,5.17,6.86,9.83,104.699997,17.709999,54.630001,57.259998,162.699997
12/18/2020,37.970001,5.48,6.99,9.48,104.610001,17.35,55.869999,56.060001,163.630005
12/21/2020,37.099998,5.52,6.79,9.37,103.989998,17.65,54.639999,56.009998,160.839996
12/22/2020,36.459999,5.41,7.25,9.36,102.949997,17.639999,54.91,55.450001,161.830002
12/23/2020,37.759998,5.83,7.41,9.52,106.510002,17.68,54.299999,56.98,159.850006
12/24/2020,38.049999,5.75,7.18,9.49,106.889999,17.82,53.970001,57.400002,160.720001
12/28/2020,39.139999,5.22,7.05,9.65,107.379997,18.18,54.43,58.07,162.389999
12/29/2020,39.220001,5.26,6.86,9.37,107.949997,18.02,54.360001,57.75,163.119995
12/30/2020,38.790001,5.52,6.99,9.28,110.18,18.030001,54.330002,58.279999,164.270004
12/31/2020,37.990002,5.45,7.02,9.32,111.260002,17.969999,54.150002,58.810001,165.5
1/4/2021,36.849998,5.65,6.76,9.01,107.459999,18.16,54.529999,58.07,163.589996
1/5/2021,36.669998,6.08,6.89,8.94,107.949997,18.280001,53.880001,58.110001,164.729996
1/6/2021,37.139999,6.35,6.96,9.45,110.769997,19.25,53.259998,61.009998,167.149994
1/7/2021,37.509998,6.21,7,9.06,113.290001,18.74,52.330002,61.119999,167
1/8/2021,37.630001,5.98,6.81,9.19,114.160004,18.629999,51.48,59.990002,168.110001
1/11/2021,36.540001,6.67,6.81,9.19,113.18,18.66,48.18,59.799999,169.389999
1/12/2021,36,7.61,6.92,9.2,112.330002,18.4,47.040001,60.110001,166.119995
1/13/2021,35.610001,7.36,7.15,9.19,111.870003,18.280001,47.220001,59.439999,161.949997
1/14/2021,35.529999,7.28,7.17,9.31,112.110001,18.690001,45.790001,59.889999,160.960007
1/15/2021,35.689999,7.26,6.9,9.42,108.410004,18.700001,45.18,59.509998,161.559998
1/19/2021,36.299999,7.06,6.9,9.41,107.93,18.75,45.93,59.919998,162.570007
1/20/2021,37.439999,6.75,6.89,9.51,107.699997,19.110001,47.599998,59.299999,163.360001
1/21/2021,36.889999,6.52,6.89,9.21,108.82,19.209999,47.119999,58.41,164.460007
1/22/2021,36.669998,6.67,6.33,9.08,104.959999,18.57,48.060001,57.779999,163.330002
1/25/2021,37.790001,6.86,6.86,9.17,105.120003,18.75,47.84,57.009998,161.339996
1/26/2021,38.09,7.02,6.78,9.43,104.669998,19.139999,49.669998,56.599998,159.710007
1/27/2021,36.540001,7.54,6.87,9.85,98.669998,19.58,48.189999,55.09,153.149994
1/28/2021,36.709999,7.61,6.75,10.03,104,19.51,51.57,56.75,156.529999
1/29/2021,36.25,6.94,6.37,9.86,101.389999,19.4,50.529999,55.459999,154.25
2/1/2021,38,7.22,6.56,9.79,101.919998,19.370001,52.66,56.259998,155.580002
